CODIGO_IES;NOME_IES;SIGLA_IES;TIPO_CATEGORIA_ADM;TIPO_ORG_ACADEMICA;REGIAO;UF;CODIGO_MUNICIPIO
2409;CENTRO UNIVERSITÁRIO TABOSA DE ALMEIDA;ASCES-UNITA;Privada sem fins lucrativos;Centro Universitário;Nordeste;Pernambuco;2604106
1041;UNIVERSIDADE DO VALE DO TAQUARI;UNIVATES;Privada sem fins lucrativos;Universidade;Sul;Rio Grande do Sul;4311403
1153;UNIVERSIDADE CÂNDIDO MENDES;UCAM;Privada sem fins lucrativos;Universidade;Sudeste;Rio de Janeiro;3304557
191;FACULDADE DE CIÊNCIAS CONTÁBEIS E DE ADMINISTRAÇÃO DE EMPRESAS;FCCAE;Privada sem fins lucrativos;Faculdade;Sudeste;Rio de Janeiro;3304557
190;ESCOLA DE MEDICINA SOUZA MARQUES DA FUNDAÇÃO TÉCNICO-EDUCACIONAL SOUZA MARQUES;EMSM;Privada sem fins lucrativos;Faculdade;Sudeste;Rio de Janeiro;3304557
194;ESCOLA DE ENFERMAGEM DA FUNDAÇÃO TÉCNICO EDUCACIONAL SOUZA MARQUES;EEFTESM;Privada sem fins lucrativos;Faculdade;Sudeste;Rio de Janeiro;3304557
192;FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS SOUZA MARQUES;FFCLSM;Privada sem fins lucrativos;Faculdade;Sudeste;Rio de Janeiro;3304557
193;FACULDADE DE ENGENHARIA SOUZA MARQUES;FESM;Privada sem fins lucrativos;Faculdade;Sudeste;Rio de Janeiro;3304557
197;FACULDADE DE EDUCAÇÃO SUPERIOR DO PARANÁ;FESPPR;Privada sem fins lucrativos;Faculdade;Sul;Paraná;4106902
200;FACULDADE CÁSPER LÍBERO;FCL;Privada sem fins lucrativos;Faculdade;Sudeste;São Paulo;3550308
203;UNIVERSIDADE SÃO JUDAS TADEU;USJT;Privada com fins lucrativos;Universidade;Sudeste;São Paulo;3550308
1365;CENTRO UNIVERSITÁRIO ADVENTISTA DE SÃO PAULO;UNASP;Privada sem fins lucrativos;Centro Universitário;Sudeste;São Paulo;3550308
206;CENTRO UNIVERSITÁRIO ÍTALO-BRASILEIRO;UNIÍTALO;Privada sem fins lucrativos;Centro Universitário;Sudeste;São Paulo;3550308
207;CENTRO UNIVERSITÁRIO MOURA LACERDA;CUML;Privada sem fins lucrativos;Centro Universitário;Sudeste;São Paulo;3543402
208;UNIVERSIDADE DE RIBEIRÃO PRETO;UNAERP;Privada sem fins lucrativos;Universidade;Sudeste;São Paulo;3543402
2183;CENTRO UNIVERSITÁRIO FUNDAÇÃO SANTO ANDRÉ;CUFSA;Privada sem fins lucrativos;Centro Universitário;Sudeste;São Paulo;3547809
4502;FACULDADES INTEGRADAS CAMPO-GRANDENSES;FIC;Privada sem fins lucrativos;Faculdade;Sudeste;Rio de Janeiro;3304557
213;CENTRO UNIVERSITÁRIO ÁLVARES PENTEADO;FECAP;Privada sem fins lucrativos;Centro Universitário;Sudeste;São Paulo;3550308
214;FACULDADE DE ENGENHARIA DE MINAS GERAIS - FEAMIG;FEAMIG;Privada sem fins lucrativos;Faculdade;Sudeste;Minas Gerais;3106200
216;CENTRO UNIVERSITÁRIO METODISTA IZABELA HENDRIX;CEUNIH;Privada sem fins lucrativos;Centro Universitário;Sudeste;Minas Gerais;3106200
217;CENTRO UNIVERSITÁRIO DAS FACULDADES ASSOCIADAS DE ENSINO - FAE;UNIFAE;Especial;Centro Universitário;Sudeste;São Paulo;3549102
219;FACULDADE DE EDUCAÇÃO CIÊNCIAS E ARTES DOM BOSCO DE MONTE APRAZÍVEL;FAECA DOM BOSCO;Privada sem fins lucrativos;Faculdade;Sudeste;São Paulo;3531407
220;FACULDADE SÃO JUDAS TADEU;FSJT;Privada sem fins lucrativos;Faculdade;Sudeste;Rio de Janeiro;3304557
221;UNIVERSIDADE CRUZEIRO DO SUL;UNICSUL;Privada com fins lucrativos;Universidade;Sudeste;São Paulo;3550308
222;CENTRO UNIVERSITÁRIO DE VOTUPORANGA;UNIFEV;Privada sem fins lucrativos;Centro Universitário;Sudeste;São Paulo;3557105
224;Centro Universitário Saúde ABC;CUSABC;Privada sem fins lucrativos;Centro Universitário;Sudeste;São Paulo;3547809
226;CENTRO UNIVERSITÁRIO LUSÍADA;UNILUS;Privada sem fins lucrativos;Centro Universitário;Sudeste;São Paulo;3548500
227;UNIVERSIDADE CATÓLICA DE SANTOS;UNISANTOS;Privada sem fins lucrativos;Universidade;Sudeste;São Paulo;3548500
1878;CENTRO UNIVERSITÁRIO DA FUNDAÇÃO EDUCACIONAL INACIANA PE SABÓIA DE MEDEIROS;FEI;Privada sem fins lucrativos;Centro Universitário;Sudeste;São Paulo;3548708
231;FACULDADE DE SÃO BERNARDO DO CAMPO - FASB;FASB I;Privada sem fins lucrativos;Faculdade;Sudeste;São Paulo;3548708
1445;CENTRO UNIVERSITÁRIO DO INSTITUTO MAUÁ DE TECNOLOGIA;CEUN-IMT;Privada sem fins lucrativos;Centro Universitário;Sudeste;São Paulo;3548807
234;FACULDADES OSWALDO CRUZ;FOC;Privada com fins lucrativos;Faculdade;Sudeste;São Paulo;3550308
1836;CENTRO UNIVERSITÁRIO FUNDAÇÃO DE ENSINO OCTÁVIO BASTOS - FEOB;UNIFEOB;Privada sem fins lucrativos;Centro Universitário;Sudeste;São Paulo;3549102
240;UNIVERSIDADE SANTA ÚRSULA;USU;Privada sem fins lucrativos;Universidade;Sudeste;Rio de Janeiro;3304557
243;FACULDADE DO CLUBE NÁUTICO MOGIANO;FCNM;Privada sem fins lucrativos;Faculdade;Sudeste;São Paulo;3530607
244;CENTRO UNIVERSITÁRIO FIEO;UNIFIEO;Privada sem fins lucrativos;Centro Universitário;Sudeste;São Paulo;3534401
1266;FACULDADES INTEGRADAS URUBUPUNGÁ;FIU;Privada sem fins lucrativos;Faculdade;Sudeste;São Paulo;3537404
1230;CENTRO REGIONAL UNIVERSITÁRIO DE ESPÍRITO SANTO DO PINHAL;UNIPINHAL;Privada sem fins lucrativos;Centro Universitário;Sudeste;São Paulo;3515186
255;FACULDADE DE ENGENHARIA E AGRIMENSURA DE PIRASSUNUNGA - FEAP;FEAP;Privada sem fins lucrativos;Faculdade;Sudeste;São Paulo;3539301
263;FACULDADES INTEGRADAS CAMPOS SALLES;FICS;Privada sem fins lucrativos;Faculdade;Sudeste;São Paulo;3550308
265;CENTRO UNIVERSITÁRIO DAS FACULDADES INTEGRADAS DE OURINHOS;Unifio;Privada sem fins lucrativos;Centro Universitário;Sudeste;São Paulo;3534708
266;UNIVERSIDADE METODISTA DE PIRACICABA;UNIMEP;Privada sem fins lucrativos;Universidade;Sudeste;São Paulo;3538709
267;CENTRO UNIVERSITÁRIO ESPÍRITO-SANTENSE/FAESA;;Privada sem fins lucrativos;Centro Universitário;Sudeste;Espírito Santo;3205309
2056;FACULDADE DA ALTA PAULISTA;FAP;Privada com fins lucrativos;Faculdade;Sudeste;São Paulo;3555000
269;FACULDADE FACCAT;FACCAT;Privada com fins lucrativos;Faculdade;Sudeste;São Paulo;3555000
271;UNIVERSIDADE DO OESTE PAULISTA;UNOESTE;Privada sem fins lucrativos;Universidade;Sudeste;São Paulo;3541406
275;UNIVERSIDADE DO VALE DO PARAÍBA;UNIVAP;Privada sem fins lucrativos;Universidade;Sudeste;São Paulo;3549904
276;FACULDADE DE DIREITO DE SOROCABA;FADI;Privada sem fins lucrativos;Faculdade;Sudeste;São Paulo;3552205
277;CENTRO UNIVERSITÁRIO AUGUSTO MOTTA;UNISUAM;Privada sem fins lucrativos;Centro Universitário;Sudeste;Rio de Janeiro;3304557
278;FACULDADES INTEGRADAS SIMONSEN;FIS;Privada sem fins lucrativos;Faculdade;Sudeste;Rio de Janeiro;3304557
279;FACULDADES INTEGRADAS HÉLIO ALONSO;FACHA;Privada sem fins lucrativos;Faculdade;Sudeste;Rio de Janeiro;3304557
1559;CENTRO UNIVERSITÁRIO DO ESPÍRITO SANTO;UNESC;Privada sem fins lucrativos;Centro Universitário;Sudeste;Espírito Santo;3201506
288;FACULDADE DE DIREITO DO VALE DO RIO DOCE;FADIVALE;Privada sem fins lucrativos;Faculdade;Sudeste;Minas Gerais;3127701
5318;FACULDADE GUILHERME GUIMBALA;FGG;Privada sem fins lucrativos;Faculdade;Sul;Santa Catarina;4209102
294;FACULDADE TRÊS DE MAIO;SETREM;Privada sem fins lucrativos;Faculdade;Sul;Rio Grande do Sul;4321808
295;UNIVERSIDADE DE SANTA CRUZ DO SUL;UNISC;Privada sem fins lucrativos;Universidade;Sul;Rio Grande do Sul;4316808
296;Centro Universitário da Região da Campanha;;Privada sem fins lucrativos;Centro Universitário;Sul;Rio Grande do Sul;4301602
5600;FACULDADES INTEGRADAS SÃO JUDAS TADEU;SJT;Privada sem fins lucrativos;Faculdade;Sul;Rio Grande do Sul;4314902
299;FACULDADE DE JANDAIA DO SUL;FAFIJAN;Privada sem fins lucrativos;Faculdade;Sul;Paraná;4112108
3983;CENTRO UNIVERSITÁRIO DE FORMIGA;UNIFORMG;Privada sem fins lucrativos;Centro Universitário;Sudeste;Minas Gerais;3126109
1064;Faculdade Doctum de Vitória;DOCTUM;Privada sem fins lucrativos;Faculdade;Sudeste;Espírito Santo;3205309
5313;Faculdades Unificadas de Cataguases;FUC;Privada sem fins lucrativos;Faculdade;Sudeste;Minas Gerais;3115300
5316;Faculdades Unificadas de Leopoldina;FUL;Privada sem fins lucrativos;Faculdade;Sudeste;Minas Gerais;3138401
1063;Faculdade Doctum de Vila Velha;DOCTUM;Privada sem fins lucrativos;Faculdade;Sudeste;Espírito Santo;3205200
2220;Faculdade Doctum de Juiz de Fora;DOCTUM;Privada sem fins lucrativos;Faculdade;Sudeste;Minas Gerais;3136702
5315;Faculdades Unificadas de Iúna;FUI;Privada sem fins lucrativos;Faculdade;Sudeste;Espírito Santo;3203007
5276;Faculdade Doctum de Carangola;DOCTUM;Privada sem fins lucrativos;Faculdade;Sudeste;Minas Gerais;3113305
1558;Faculdade Doctum de João Monlevade;DOCTUM;Privada sem fins lucrativos;Faculdade;Sudeste;Minas Gerais;3136207
1243;Faculdade Doctum de Serra;DOCTUM;Privada sem fins lucrativos;Faculdade;Sudeste;Espírito Santo;3205002
5370;Centro Universitário Doctum de Teófilo Otoni;UNIDOCTUM;Privada sem fins lucrativos;Centro Universitário;Sudeste;Minas Gerais;3168606
1909;FACULDADES DOCTUM DE IPATINGA;;Privada sem fins lucrativos;Faculdade;Sudeste;Minas Gerais;3131307
1568;FACULDADES DOCTUM DE CARATINGA;DOCTUM;Privada sem fins lucrativos;Faculdade;Sudeste;Minas Gerais;3113404
5314;Faculdades Doctum de Guarapari;DOCTUM;Privada sem fins lucrativos;Faculdade;Sudeste;Espírito Santo;3202405
2096;FACULDADE DOCTUM DE MANHUAÇU - DOCTUM;FCM;Privada sem fins lucrativos;Faculdade;Sudeste;Minas Gerais;3139409
1926;FACULDADE DE ADMINISTRAÇÃO DE CATAGUASES;UNIPACAT;Privada sem fins lucrativos;Faculdade;Sudeste;Minas Gerais;3115300
21812;Faculdade Regional de Leopoldina;;Privada sem fins lucrativos;Faculdade;Sudeste;Minas Gerais;3138401
1254;FACULDADE DE ADMINISTRAÇÃO DE ITABIRITO;FAI;Privada sem fins lucrativos;Faculdade;Sudeste;Minas Gerais;3131901
307;FACULDADE DE MEDICINA DE BARBACENA;FAME;Privada sem fins lucrativos;Faculdade;Sudeste;Minas Gerais;3105608
14151;Faculdade Presidente Antônio Carlos de Nova Lima;;Privada sem fins lucrativos;Faculdade;Sudeste;Minas Gerais;3144805
14248;Faculdade Presidente Antônio Carlos de Uberlândia;;Privada sem fins lucrativos;Faculdade;Sudeste;Minas Gerais;3170206
14157;Faculdade de Educação e Estudos Sociais de Uberlândia;FEESU;Privada sem fins lucrativos;Faculdade;Sudeste;Minas Gerais;3170206
14246;Faculdade Presidente Antônio Carlos de Uberaba;;Privada sem fins lucrativos;Faculdade;Sudeste;Minas Gerais;3170107
14115;Faculdade Presidente Antônio Carlos de Ponte Nova;;Privada sem fins lucrativos;Faculdade;Sudeste;Minas Gerais;3152105
14162;Faculdade Presidente Antônio Carlos de Governador Valadares;FAPAC - GV;Privada sem fins lucrativos;Faculdade;Sudeste;Minas Gerais;3127701
308;CENTRO UNIVERSITÁRIO PRESIDENTE ANTÔNIO CARLOS;UNIPAC;Privada sem fins lucrativos;Centro Universitário;Sudeste;Minas Gerais;3105608
15453;Faculdade Presidente Antônio Carlos de Conselheiro Lafaiete;;Privada sem fins lucrativos;Faculdade;Sudeste;Minas Gerais;3118304
15357;Faculdade Presidente Antônio Carlos de Ubá;;Privada sem fins lucrativos;Faculdade;Sudeste;Minas Gerais;3169901
15467;Faculdade Presidente Antônio Carlos de Visconde do Rio Branco;;Privada sem fins lucrativos;Faculdade;Sudeste;Minas Gerais;3172004
15468;Faculdade Presidente Antônio Carlos de Leopoldina;;Privada sem fins lucrativos;Faculdade;Sudeste;Minas Gerais;3138401
14206;Faculdade Presidente Antônio Carlos de Elói Mendes;;Privada sem fins lucrativos;Faculdade;Sudeste;Minas Gerais;3123601
14155;Faculdade Presidente Antônio Carlos de Sabará;FUNEES Sabará;Privada sem fins lucrativos;Faculdade;Sudeste;Minas Gerais;3156700
14101;Faculdade Presidente Antônio Carlos de Baependi;FAPAC BAEPENDI;Privada sem fins lucrativos;Faculdade;Sudeste;Minas Gerais;3104908
14148;Faculdade Presidente Antônio Carlos de Mariana;FAPAM;Privada sem fins lucrativos;Faculdade;Sudeste;Minas Gerais;3140001
14133;Faculdade Presidente Antônio Carlos de Lambari;FAPAC LAMBARI;Privada sem fins lucrativos;Faculdade;Sudeste;Minas Gerais;3137809
14147;Faculdade Presidente Antônio Carlos de Barão de Cocais;;Privada sem fins lucrativos;Faculdade;Sudeste;Minas Gerais;3105400
14132;Faculdade Presidente Antônio Carlos de Itanhandu;FAPACI;Privada sem fins lucrativos;Faculdade;Sudeste;Minas Gerais;3133105
14243;Faculdade Presidente Antônio Carlos de Itabirito;;Privada sem fins lucrativos;Faculdade;Sudeste;Minas Gerais;3131901
14121;Faculdade Presidente Antônio Carlos de São João Nepomuceno;;Privada sem fins lucrativos;Faculdade;Sudeste;Minas Gerais;3162906
1624;FACULDADE MARECHAL RONDON;FMR;Privada sem fins lucrativos;Faculdade;Sudeste;São Paulo;3550100
22316;FACULDADE NOVE DE JULHO MAUÁ;NOVE_MAUÁ;Privada sem fins lucrativos;Faculdade;Sudeste;São Paulo;3529401
316;UNIVERSIDADE NOVE DE JULHO;UNINOVE;Privada sem fins lucrativos;Universidade;Sudeste;São Paulo;3550308
22312;FACULDADE NOVE DE JULHO DE OSASCO;NOVE-OSASCO;Privada sem fins lucrativos;Faculdade;Sudeste;São Paulo;3534401
321;FACULDADE UNIDAS DE TATUI;FDT;Privada sem fins lucrativos;Faculdade;Sudeste;São Paulo;3554003
1128;UNIVERSIDADE DE ITAÚNA;UI;Privada sem fins lucrativos;Universidade;Sudeste;Minas Gerais;3133808
4722;FACULDADES INTEGRADAS VIANNA JÚNIOR;FIVJ;Privada com fins lucrativos;Faculdade;Sudeste;Minas Gerais;3136702
1221;FACULDADE GAMMON;;Privada sem fins lucrativos;Faculdade;Sudeste;São Paulo;3535507
330;UNIVERSIDADE IGUAÇU;UNIG;Privada sem fins lucrativos;Universidade;Sudeste;Rio de Janeiro;3303500
1846;CENTRO UNIVERSITÁRIO DE LINS;UNILINS;Privada sem fins lucrativos;Centro Universitário;Sudeste;São Paulo;3527108
336;FACULDADE MACHADO SOBRINHO;FMS;Privada sem fins lucrativos;Faculdade;Sudeste;Minas Gerais;3136702
1825;FACULDADE DE ESTUDOS SUPERIORES DE MINAS GERAIS;FEAD;Privada sem fins lucrativos;Faculdade;Sudeste;Minas Gerais;3106200
1139;FACULDADE DE ESTUDOS ADMINISTRATIVOS DE MINAS GERAIS - FEAD-MG;FEAD - MG;Privada sem fins lucrativos;Faculdade;Sudeste;Minas Gerais;3106200
1860;FACULDADE DE CIÊNCIAS GERENCIAIS PADRE ARNALDO JANSSEN;FAJANSSEN;Privada sem fins lucrativos;Faculdade;Sudeste;Minas Gerais;3106200
1923;FACULDADE DE DIREITO PADRE ARNALDO JANSSEN;FAJANSSEN;Privada sem fins lucrativos;Faculdade;Sudeste;Minas Gerais;3106200
337;CENTRO DE ENSINO SUPERIOR DE JUIZ DE FORA;CES/JF;Privada sem fins lucrativos;Faculdade;Sudeste;Minas Gerais;3136702
338;PONTIFÍCIA UNIVERSIDADE CATÓLICA DE MINAS GERAIS;PUC MINAS;Privada sem fins lucrativos;Universidade;Sudeste;Minas Gerais;3106200
343;CENTRO UNIVERSITÁRIO NEWTON PAIVA;NEWTON PAIVA;Privada com fins lucrativos;Centro Universitário;Sudeste;Minas Gerais;3106200
345;ESCOLA DE ENGENHARIA KENNEDY;EEK;Privada sem fins lucrativos;Faculdade;Sudeste;Minas Gerais;3106200
346;INSTITUTO SUPERIOR DE CIÊNCIAS APLICADAS - ISCA;ISCA;Privada sem fins lucrativos;Faculdade;Sudeste;São Paulo;3526902
351;FACULDADE DE CIÊNCIAS MÉDICAS DE MINAS GERAIS;FCMMG;Privada sem fins lucrativos;Faculdade;Sudeste;Minas Gerais;3106200
352;CENTRO UNIVERSITÁRIO DE JOÃO PESSOA;UNIPÊ;Privada com fins lucrativos;Centro Universitário;Nordeste;Paraíba;2507507
355;UNIVERSIDADE TUIUTI DO PARANÁ;UTP;Privada com fins lucrativos;Universidade;Sul;Paraná;4106902
360;CENTRO UNIVERSITÁRIO PAULISTANO;UNIPAULISTANA;Privada sem fins lucrativos;Centro Universitário;Sudeste;São Paulo;3550308
363;FACULDADE MOZARTEUM DE SÃO PAULO;FAMOSP;Privada sem fins lucrativos;Faculdade;Sudeste;São Paulo;3550308
1450;CENTRO UNIVERSITÁRIO DO CERRADO-PATROCÍNIO;UNICERP;Privada sem fins lucrativos;Centro Universitário;Sudeste;Minas Gerais;3148103
367;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;UNIMONTES;Pública Estadual;Universidade;Sudeste;Minas Gerais;3143302
368;FACULDADE DE EDUCAÇÃO FÍSICA DA ASSOCIAÇÃO CRISTÃ DE MOÇOS DE SOROCABA;FEFISO;Privada sem fins lucrativos;Faculdade;Sudeste;São Paulo;3552205
3177;FACULDADE DE ADMINISTRAÇÃO DA FESPSP;FADFESPSP;Privada sem fins lucrativos;Faculdade;Sudeste;São Paulo;3550308
372;FACULDADE DE BIBLIOTECONOMIA E CIÊNCIA DA INFORMAÇÃO;FABCI;Privada sem fins lucrativos;Faculdade;Sudeste;São Paulo;3550308
373;ESCOLA DE SOCIOLOGIA E POLÍTICA DE SÃO PAULO;ESP;Privada sem fins lucrativos;Faculdade;Sudeste;São Paulo;3550308
2556;FIAM-FAAM - CENTRO UNIVERSITÁRIO;UNIFIAM-FAAM;Privada sem fins lucrativos;Centro Universitário;Sudeste;São Paulo;3550308
374;CENTRO UNIVERSITÁRIO DAS FACULDADES METROPOLITANAS UNIDAS;FMU;Privada sem fins lucrativos;Centro Universitário;Sudeste;São Paulo;3550308
985;FACULDADE EVANGÉLICA DE RUBIATABA;FER;Privada com fins lucrativos;Faculdade;Centro-Oeste;Goiás;5218904
3389;FACULDADE EVANGÉLICA RAÍZES;RAÍZES;Privada sem fins lucrativos;Faculdade;Centro-Oeste;Goiás;5201108
3789;FACULDADE EVANGÉLICA DE GOIANÉSIA;;Privada sem fins lucrativos;Faculdade;Centro-Oeste;Goiás;5208608
4113;FACULDADE EVANGÉLICA DE CERES;FACER;Privada com fins lucrativos;Faculdade;Centro-Oeste;Goiás;5205406
15173;FACULDADE EVANGÉLICA DE JARAGUÁ;FEJA;Privada com fins lucrativos;Faculdade;Centro-Oeste;Goiás;5211800
384;CENTRO UNIVERSITÁRIO DE ANÁPOLIS;UNIEVANGÉLICA;Privada sem fins lucrativos;Centro Universitário;Centro-Oeste;Goiás;5201108
17680;FACULDADE EVANGÉLICA DE SENADOR CANEDO;FESC;Privada sem fins lucrativos;Faculdade;Centro-Oeste;Goiás;5220454
385;UNIVERSIDADE SALVADOR;UNIFACS;Privada com fins lucrativos;Universidade;Nordeste;Bahia;2927408
386;CENTRO UNIVERSITÁRIO DE GOIÁS;UNI-ANHANGÜERA;Privada com fins lucrativos;Centro Universitário;Centro-Oeste;Goiás;5208707
387;UNIVERSIDADE CATÓLICA DOM BOSCO;UCDB;Privada sem fins lucrativos;Universidade;Centro-Oeste;Mato Grosso do Sul;5002704
1155;FACULDADE SALESIANA DE SANTA TERESA;FSST;Privada sem fins lucrativos;Faculdade;Centro-Oeste;Mato Grosso do Sul;5003207
4522;CENTRO UNIVERSITÁRIO CATÓLICO SALESIANO AUXILIUM;UNISALESIANO;Privada sem fins lucrativos;Centro Universitário;Sudeste;São Paulo;3527108
1355;FACULDADES INTEGRADAS DE JAHU;FIJ;Privada sem fins lucrativos;Faculdade;Sudeste;São Paulo;3525300
396;Centro Universitário Ruy Barbosa Wyden;UniRuy Wyden;Privada com fins lucrativos;Centro Universitário;Nordeste;Bahia;2927408
1709;Centro Universitário Tiradentes de Pernambuco;UNIT PE;Privada com fins lucrativos;Centro Universitário;Nordeste;Pernambuco;2611606
398;UNIVERSIDADE TIRADENTES;UNIT;Privada com fins lucrativos;Universidade;Nordeste;Sergipe;2800308
22514;FACULDADE TIRADENTES DE JABOATÃO DOS GUARARAPES;;Privada com fins lucrativos;Faculdade;Nordeste;Pernambuco;2607901
4530;CENTRO UNIVERSITÁRIO TIRADENTES;FITS;Privada com fins lucrativos;Centro Universitário;Nordeste;Alagoas;2704302
399;ESCOLA DE ENGENHARIA DE AGRIMENSURA;EEA;Privada sem fins lucrativos;Faculdade;Nordeste;Bahia;2927408
4420;FACULDADES INTEGRADAS BARROS MELO;FIBAM;Privada com fins lucrativos;Faculdade;Nordeste;Pernambuco;2609600
402;CENTRO UNIVERSITÁRIO DE BRASÍLIA;UNICEUB;Privada sem fins lucrativos;Centro Universitário;Centro-Oeste;Distrito Federal;5300108
878;Centro Universitário Católica do Leste de Minas Gerais;UNILESTE;Privada sem fins lucrativos;Centro Universitário;Sudeste;Minas Gerais;3119401
2723;FACULDADE CATÓLICA IMACULADA CONCEIÇÃO DO RECIFE;CATÓLICA;Privada sem fins lucrativos;Faculdade;Nordeste;Pernambuco;2611606
403;UNIVERSIDADE CATÓLICA DE BRASÍLIA;UCB;Privada sem fins lucrativos;Universidade;Centro-Oeste;Distrito Federal;5300108
2365;CENTRO UNIVERSITÁRIO CATÓLICA DO TOCANTINS;UNICATÓLICA;Privada sem fins lucrativos;Centro Universitário;Norte;Tocantins;1721000
404;FACULDADES INTEGRADAS DA UPIS;UPIS;Privada sem fins lucrativos;Faculdade;Centro-Oeste;Distrito Federal;5300108
405;FOCCA - FACULDADE DE OLINDA;FOCCA;Privada sem fins lucrativos;Faculdade;Nordeste;Pernambuco;2609600
409;UNIVERSIDADE DE PERNAMBUCO;UPE;Pública Estadual;Universidade;Nordeste;Pernambuco;2611606
410;FACULDADE DE CIÊNCIAS HUMANAS ESUDA;FCHE;Privada sem fins lucrativos;Faculdade;Nordeste;Pernambuco;2611606
415;FACULDADE DE CIÊNCIAS MÉDICAS DA SANTA CASA SÃO PAULO;FCMSCSP;Privada sem fins lucrativos;Faculdade;Sudeste;São Paulo;3550308
417;UNIVERSIDADE CIDADE DE SÃO PAULO;UNICID;Privada com fins lucrativos;Universidade;Sudeste;São Paulo;3550308
1224;CENTRO UNIVERSITÁRIO DE JALES;UNIJALES;Privada sem fins lucrativos;Centro Universitário;Sudeste;São Paulo;3524808
420;UNIVERSIDADE DE MARÍLIA;UNIMAR;Privada com fins lucrativos;Universidade;Sudeste;São Paulo;3529005
423;UNIVERSIDADE REGIONAL INTEGRADA DO ALTO URUGUAI E DAS MISSÕES;URI;Privada sem fins lucrativos;Universidade;Sul;Rio Grande do Sul;4307005
1842;FACULDADES INTEGRADAS MACHADO DE ASSIS;FEMA;Privada sem fins lucrativos;Faculdade;Sul;Rio Grande do Sul;4317202
426;UNIVERSIDADE FRANCISCANA;UFN;Privada sem fins lucrativos;Universidade;Sul;Rio Grande do Sul;4316907
3529;CENTRO UNIVERSITÁRIO EURÍPEDES DE MARÍLIA;UNIVEM;Privada sem fins lucrativos;Centro Universitário;Sudeste;São Paulo;3529005
430;CENTRO UNIVERSITÁRIO FILADÉLFIA;UNIFIL;Privada sem fins lucrativos;Centro Universitário;Sul;Paraná;4113700
431;FACULDADE DE MEDICINA DE MARÍLIA;FAMEMA;Pública Estadual;Faculdade;Sudeste;São Paulo;3529005
432;FACULDADE PARANAENSE;FACCAR;Privada sem fins lucrativos;Faculdade;Sul;Paraná;4122404
434;FACULDADE SANTA MARCELINA;FASM;Privada sem fins lucrativos;Faculdade;Sudeste;São Paulo;3550308
435;FACULDADE SANTA MARCELINA MURIAÉ - FASM;FASM;Privada sem fins lucrativos;Faculdade;Sudeste;Minas Gerais;3143906
4010;CENTRO UNIVERSITÁRIO METODISTA;IPA;Privada sem fins lucrativos;Centro Universitário;Sul;Rio Grande do Sul;4314902
437;UNIVERSIDADE PARANAENSE;UNIPAR;Privada sem fins lucrativos;Universidade;Sul;Paraná;4128104
439;FACULDADE DOUTOR FRANCISCO MAEDA;FAFRAM;Privada sem fins lucrativos;Faculdade;Sudeste;São Paulo;3524105
22175;Faculdade  São Joaquim da Barra;;Privada sem fins lucrativos;Faculdade;Sudeste;São Paulo;3549409
438;FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE ITUVERAVA;FFCL;Privada sem fins lucrativos;Faculdade;Sudeste;São Paulo;3524105
440;FACULDADE DE DIREITO DE ITÚ;FADITU;Privada com fins lucrativos;Faculdade;Sudeste;São Paulo;3523909
441;UNIVERSIDADE DO CONTESTADO;UNC;Privada sem fins lucrativos;Universidade;Sul;Santa Catarina;4210100
4793;FACULDADES INTEGRADAS DE ITARARÉ;FAFIT-FACIC;Privada com fins lucrativos;Faculdade;Sudeste;São Paulo;3523206
446;UNIVERSIDADE DE CRUZ ALTA;UNICRUZ;Privada sem fins lucrativos;Universidade;Sul;Rio Grande do Sul;4306106
448;CENTRO UNIVERSITÁRIO RITTER DOS REIS;UNIRITTER;Privada com fins lucrativos;Centro Universitário;Sul;Rio Grande do Sul;4314902
5317;FACULDADE PORTO-ALEGRENSE;FAPA;Privada sem fins lucrativos;Faculdade;Sul;Rio Grande do Sul;4314902
