,NUM_CURSOS,CODIGO_IES,TIPO_CATEGORIA_ADM,REGIAO,UF,DEFICIENCIA_FISICA,DEFICIENCIA_AUDITIVA,DEFICIENCIA_VISUAL,DEFICIENCIA_COGNITIVA,DEFICIENCIA_MULTIPLA,RECURSOS_DEF_FISICA,RECURSOS_DEF_VISUAL,RECURSOS_DEF_AUDITIVA,RECURSOS_DEF_COGNITIVA,RECURSOS_DEF_MULTIPLA
1525,23,3879,1,1,14,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.17391304347826084,0.0,0.0
1526,12,3881,1,1,16,1.0,0.0,1.0,0.0,0.0,0.9166666666666666,0.5833333333333334,0.9166666666666666,0.5833333333333334,0.5833333333333334
1529,10,3921,1,1,4,1.0,1.0,0.0,0.0,0.0,0.8,0.8,1.0,0.6,0.6
1530,9,3930,1,1,17,0.0,1.0,0.0,3.0,0.0,1.1111111111111112,1.4444444444444444,1.1111111111111112,0.5555555555555556,0.5555555555555556
1531,5,3933,1,3,25,0.0,0.0,1.0,0.0,0.0,1.2,1.2,1.2,0.8,0.8
1532,16,3936,1,3,25,10.0,4.0,6.0,4.0,0.0,4.125,4.125,5.5,2.75,2.75
1533,14,3937,1,3,25,5.0,1.0,4.0,3.0,0.0,3.8571428571428568,3.8571428571428568,5.142857142857143,2.5714285714285716,2.5714285714285716
1538,19,3948,2,4,23,0.0,2.0,0.0,1.0,0.0,0.21052631578947367,0.21052631578947367,0.3157894736842105,0.10526315789473684,0.10526315789473684
1539,4,3954,2,3,12,0.0,1.0,0.0,0.0,0.0,0.75,0.5,1.0,0.5,0.5
1541,16,3962,2,1,4,0.0,0.0,0.0,1.0,0.0,0.1875,0.125,0.125,0.125,0.125
1542,33,3966,2,3,12,2.0,3.0,3.0,1.0,0.0,1.4545454545454546,1.93939393939394,1.93939393939394,0.9696969696969696,0.9696969696969696
1543,8,3972,2,3,12,0.0,0.0,1.0,0.0,0.0,0.375,0.625,0.625,0.25,0.25
1544,30,3974,5,0,8,13.0,6.0,9.0,0.0,0.0,0.03333333333333333,0.03333333333333333,1.4,0.03333333333333333,0.03333333333333333
1548,22,3983,2,3,12,5.0,1.0,13.0,17.0,1.0,3.8636363636363638,4.636363636363637,4.636363636363637,2.3181818181818183,2.3181818181818183
1549,37,3984,4,1,16,40.0,6.0,19.0,6.0,1.0,0.40540540540540543,0.5135135135135135,1.108108108108108,0.2432432432432433,0.2432432432432433
1550,58,3985,2,3,25,7.0,5.0,9.0,12.0,5.0,1.6724137931034482,1.913793103448276,1.9482758620689653,1.0517241379310345,1.0517241379310345
1552,12,3987,1,0,8,1.0,1.0,1.0,0.0,0.0,0.3333333333333333,0.25,0.3333333333333333,0.16666666666666666,0.16666666666666666
1554,8,3996,2,1,16,1.0,3.0,0.0,1.0,0.0,2.25,3.375,3.0,1.5,1.5
1555,24,3998,1,3,20,0.0,2.0,11.0,7.0,1.0,2.5,2.0,2.5,1.5,1.5
1556,15,4000,1,3,25,0.0,0.0,1.0,0.0,0.0,0.4,0.6,0.5333333333333333,0.26666666666666666,0.26666666666666666
1557,4,4006,2,4,19,1.0,0.0,0.0,0.0,0.0,0.5,0.25,0.75,0.25,0.25
1558,4,4007,1,3,25,0.0,1.0,0.0,0.0,0.0,1.5,1.75,1.5,1.0,1.0
1560,28,4010,2,4,19,2.0,0.0,3.0,0.0,0.0,1.0714285714285714,1.4285714285714286,1.25,0.7142857142857143,0.7142857142857143
1561,10,4013,1,3,25,6.0,5.0,8.0,6.0,0.0,3.6,3.6,4.8,2.4,2.4
1562,2,4016,4,3,20,8.0,349.0,5.0,0.0,1.0,6.0,9.0,8.0,4.0,4.0
1563,40,4017,1,3,25,6.0,2.0,3.0,0.0,0.0,1.05,1.4,1.4,0.7,0.7
1565,4,4021,3,3,25,1.0,0.0,1.0,0.0,0.0,2.0,1.5,1.0,1.0,1.0
1566,5,4022,3,3,25,0.0,1.0,1.0,0.0,0.0,0.4,0.2,0.2,0.2,0.2
1567,4,4023,3,3,25,0.0,1.0,2.0,0.0,0.0,1.5,1.0,1.0,1.0,1.0
1568,4,4024,3,3,25,1.0,0.0,6.0,0.0,0.0,3.0,3.75,2.25,2.25,2.25
1569,3,4025,3,3,25,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1570,6,4026,3,3,25,1.0,0.0,4.0,0.0,0.0,3.0,3.0,2.0,2.0,2.0
1573,13,4037,1,1,5,7.0,8.0,10.0,9.0,0.0,4.153846153846153,4.153846153846153,5.538461538461538,2.769230769230769,2.769230769230769
1575,1,4043,2,3,25,1.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,3.0,3.0
1576,29,4045,2,4,13,0.0,1.0,4.0,3.0,0.0,0.7241379310344828,0.9655172413793104,1.206896551724138,0.4827586206896552,0.4827586206896552
1581,7,4068,1,0,6,0.0,1.0,0.0,0.0,0.0,0.42857142857142855,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.2857142857142857
1582,9,4077,1,4,19,1.0,0.0,1.0,0.0,0.0,1.3333333333333333,2.0,1.5555555555555556,0.8888888888888888,0.8888888888888888
1584,6,4086,1,3,25,1.0,0.0,0.0,0.0,1.0,1.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666
1586,19,4093,1,4,13,0.0,0.0,1.0,1.0,1.0,0.631578947368421,0.9473684210526316,0.8421052631578947,0.42105263157894735,0.42105263157894735
1587,8,4094,1,1,14,1.0,1.0,2.0,0.0,0.0,1.5,1.75,1.75,1.0,1.0
1588,20,4096,1,4,19,0.0,1.0,0.0,0.0,0.0,0.2,0.2,0.25,0.15,0.15
1590,54,4098,4,4,19,21.0,11.0,11.0,7.0,1.0,1.8518518518518519,1.8148148148148149,1.9259259259259256,1.1296296296296295,1.1296296296296295
1596,8,4113,1,0,8,1.0,1.0,0.0,0.0,0.0,1.5,1.75,1.75,1.0,1.0
1597,18,4118,1,1,16,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0
1598,21,4121,2,1,24,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.19047619047619047,0.0,0.0
1601,21,4138,1,3,25,15.0,3.0,8.0,3.0,0.0,4.0,4.0,5.333333333333333,2.6666666666666665,2.6666666666666665
1602,24,4141,1,3,25,26.0,9.0,23.0,9.0,0.0,4.75,4.75,6.333333333333332,3.1666666666666665,3.1666666666666665
1604,17,4153,1,1,16,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2352941176470588,0.0,0.0
1605,9,4157,1,4,23,2.0,0.0,1.0,0.0,0.0,2.0,2.6666666666666665,2.6666666666666665,1.3333333333333333,1.3333333333333333
1606,8,4162,2,0,8,1.0,0.0,1.0,2.0,0.0,1.875,1.125,2.25,1.125,1.125
1607,16,4163,2,4,23,3.0,3.0,2.0,0.0,2.0,1.875,1.875,1.875,1.25,1.25
1609,24,4169,1,3,25,1.0,2.0,3.0,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,0.5,0.5
1612,13,4197,1,1,17,0.0,0.0,0.0,1.0,0.0,0.0,0.07692307692307693,0.15384615384615385,0.0,0.0
1620,9,4251,1,3,12,3.0,3.0,2.0,1.0,0.0,3.333333333333333,3.333333333333333,4.4444444444444455,2.2222222222222223,2.2222222222222223
1621,16,4255,2,2,21,0.0,1.0,3.0,2.0,0.0,1.0625,0.6875,1.0,0.625,0.625
1624,12,4259,1,0,8,0.0,0.0,1.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333
1625,6,4261,1,4,19,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666
1626,25,4277,1,2,3,4.0,1.0,0.0,0.0,0.0,0.4,0.56,0.48,0.24,0.24
1629,3,4294,2,4,23,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333
1630,2,4329,1,3,12,0.0,0.0,1.0,0.0,0.0,1.0,1.5,1.0,0.5,0.5
1631,11,4330,1,4,13,0.0,4.0,0.0,0.0,0.0,0.7272727272727273,0.3636363636363637,0.7272727272727273,0.3636363636363637,0.3636363636363637
1635,43,4358,4,3,12,15.0,5.0,11.0,14.0,1.0,1.744186046511628,2.0,2.1162790697674416,1.162790697674419,1.162790697674419
1636,24,4362,1,3,12,19.0,11.0,31.0,10.0,0.0,4.5,4.5,6.0,3.0,3.0
1637,16,4367,1,1,5,6.0,4.0,1.0,1.0,0.0,2.4375,1.875,2.25,1.3125,1.3125
1638,16,4396,5,0,8,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0
1639,8,4399,1,1,9,2.0,0.0,0.0,0.0,0.0,0.5,0.25,0.5,0.25,0.25
1640,14,4411,2,2,21,0.0,0.0,0.0,1.0,0.0,0.42857142857142855,0.6428571428571429,0.5714285714285714,0.2857142857142857,0.2857142857142857
1642,13,4420,1,1,16,5.0,0.0,1.0,0.0,0.0,0.9230769230769232,0.4615384615384616,1.1538461538461535,0.4615384615384616,0.4615384615384616
1643,4,4428,5,3,20,1.0,0.0,0.0,2.0,0.0,2.5,2.0,2.5,1.5,1.5
1644,15,4429,2,0,11,9.0,7.0,7.0,3.0,0.0,3.6,5.266666666666667,4.8,2.4,2.4
1649,13,4452,1,2,15,5.0,2.0,2.0,1.0,0.0,3.2307692307692317,3.2307692307692317,4.3076923076923075,2.1538461538461537,2.1538461538461537
1650,9,4460,1,1,4,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.6666666666666666,0.7777777777777778,0.4444444444444444,0.4444444444444444
1652,12,4495,1,4,23,5.0,3.0,6.0,1.0,0.0,2.5,2.5,3.333333333333333,1.6666666666666667,1.6666666666666667
1653,5,4496,1,4,13,0.0,0.0,1.0,0.0,0.0,0.6,0.8,0.6,0.4,0.4
1654,13,4502,2,3,20,0.0,0.0,0.0,1.0,0.0,0.07692307692307693,0.15384615384615385,0.2307692307692308,0.07692307692307693,0.07692307692307693
1655,57,4503,4,1,4,13.0,11.0,22.0,4.0,0.0,2.280701754385965,2.175438596491228,2.280701754385965,1.368421052631579,1.368421052631579
1656,52,4504,4,0,11,28.0,70.0,14.0,8.0,1.0,0.6730769230769231,0.75,0.8461538461538461,0.4615384615384616,0.4615384615384616
1657,6,4518,1,4,23,0.0,1.0,1.0,0.0,0.0,2.0,3.0,2.6666666666666665,1.3333333333333333,1.3333333333333333
1658,38,4522,2,3,25,3.0,5.0,6.0,0.0,0.0,1.4736842105263157,1.4736842105263157,1.6052631578947367,0.9473684210526316,0.9473684210526316
1659,27,4530,1,1,1,10.0,9.0,9.0,1.0,1.0,2.888888888888889,3.3703703703703702,2.888888888888889,1.9259259259259256,1.9259259259259256
1660,11,4531,2,1,4,1.0,2.0,2.0,2.0,0.0,2.727272727272727,3.6363636363636362,3.1818181818181817,1.8181818181818181,1.8181818181818181
1662,8,4533,1,1,14,1.0,0.0,5.0,0.0,0.0,1.5,2.0,2.0,1.0,1.0
1663,3,4534,1,4,13,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664,11,4566,1,1,18,5.0,0.0,2.0,0.0,0.0,1.8181818181818181,1.0909090909090908,2.1818181818181817,1.0909090909090908,1.0909090909090908
1665,10,4567,2,0,10,0.0,0.0,1.0,0.0,0.0,0.6,0.7,0.8,0.4,0.4
1667,13,4586,1,0,8,1.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.15384615384615385,0.2307692307692308,0.15384615384615385,0.15384615384615385
1670,5,4596,2,3,25,0.0,2.0,0.0,0.0,0.0,1.2,1.2,1.2,0.8,0.8
1671,7,4597,2,3,25,3.0,0.0,0.0,0.0,0.0,2.2857142857142856,1.8571428571428568,2.5714285714285716,1.4285714285714286,1.4285714285714286
1673,17,4613,1,2,21,2.0,0.0,2.0,0.0,0.0,0.8235294117647058,0.8823529411764706,0.5882352941176471,0.5882352941176471,0.5882352941176471
1674,16,4616,1,4,19,5.0,0.0,6.0,0.0,0.0,3.0,3.0,4.0,2.0,2.0
1679,24,4652,1,3,25,21.0,11.0,20.0,15.0,0.0,4.25,4.25,5.666666666666668,2.833333333333333,2.833333333333333
1680,24,4655,1,3,25,23.0,8.0,28.0,9.0,0.0,4.5,4.5,6.0,3.0,3.0
1681,19,4656,1,3,25,10.0,6.0,13.0,8.0,0.0,5.052631578947368,5.052631578947368,6.7368421052631575,3.3684210526315788,3.3684210526315788
1682,10,4661,1,4,13,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1686,8,4699,1,0,8,1.0,0.0,0.0,0.0,0.0,0.75,1.125,1.0,0.5,0.5
1689,2,4714,1,1,1,2.0,0.0,0.0,0.0,0.0,5.5,6.0,5.5,3.5,3.5
1690,9,4722,1,3,12,1.0,0.0,2.0,0.0,0.0,0.6666666666666666,0.8888888888888888,0.7777777777777778,0.4444444444444444,0.4444444444444444
1691,11,4724,2,3,25,1.0,1.0,0.0,0.0,0.0,0.5454545454545454,0.3636363636363637,0.3636363636363637,0.3636363636363637,0.3636363636363637
1693,4,4731,2,3,25,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1695,8,4742,2,1,16,0.0,0.0,0.0,0.0,1.0,0.0,0.125,0.25,0.0,0.0
1696,5,4747,1,1,4,0.0,1.0,0.0,0.0,0.0,1.0,0.6,1.0,0.6,0.6
1697,21,4751,1,4,13,0.0,1.0,1.0,1.0,0.0,0.8571428571428571,1.1428571428571428,1.0952380952380951,0.5714285714285714,0.5714285714285714
1699,3,4765,1,4,13,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.6666666666666667,1.3333333333333333,1.3333333333333333
1700,25,4766,1,3,12,3.0,3.0,2.0,1.0,0.0,0.2,0.2,0.6,0.2,0.2
1701,4,4773,1,3,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1705,30,4785,4,2,21,4.0,0.0,2.0,2.0,0.0,0.13333333333333333,0.5666666666666667,0.5333333333333333,0.06666666666666668,0.06666666666666668
1706,35,4786,4,2,26,36.0,13.0,54.0,5.0,9.0,2.0,2.6857142857142855,3.3428571428571434,1.3142857142857145,1.3142857142857145
1707,4,4791,2,1,5,0.0,1.0,6.0,0.0,0.0,4.5,5.5,5.5,2.5,2.5
1714,2,4820,2,3,25,0.0,1.0,1.0,0.0,0.0,1.0,3.0,4.0,1.0,1.0
1717,51,4826,1,3,25,56.0,25.0,49.0,22.0,0.0,4.117647058823529,4.117647058823529,5.490196078431373,2.7450980392156863,2.7450980392156863
1720,13,4846,1,3,12,3.0,2.0,3.0,3.0,0.0,0.5384615384615384,1.0769230769230769,1.6153846153846154,0.5384615384615384,0.5384615384615384
1722,17,4849,1,2,26,0.0,2.0,1.0,0.0,0.0,0.9411764705882352,1.4705882352941178,1.2941176470588236,0.5882352941176471,0.5882352941176471
1723,6,4858,0,1,16,1.0,1.0,12.0,0.0,1.0,1.6666666666666667,1.8333333333333333,2.333333333333333,0.8333333333333334,0.8333333333333334
1724,18,4863,1,3,12,6.0,7.0,9.0,0.0,0.0,3.6666666666666665,3.6666666666666665,4.888888888888889,2.4444444444444446,2.4444444444444446
1725,26,4865,1,1,9,44.0,14.0,46.0,34.0,1.0,5.0769230769230775,5.0769230769230775,6.769230769230767,3.3846153846153846,3.3846153846153846
1726,5,4867,1,3,7,0.0,3.0,3.0,0.0,0.0,2.4,2.4,3.2,1.6,1.6
1728,11,4878,1,3,25,5.0,0.0,4.0,5.0,0.0,3.272727272727273,3.272727272727273,4.363636363636363,2.1818181818181817,2.1818181818181817
1729,2,4889,1,3,25,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.5,0.5,0.5
1730,16,4901,1,0,10,1.0,0.0,1.0,0.0,0.0,0.75,0.75,1.0,0.5,0.5
1731,1,4902,2,4,19,1.0,1.0,1.0,0.0,0.0,1.0,3.0,5.0,1.0,1.0
1732,7,4910,1,3,12,1.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.5714285714285714,0.7142857142857143,0.42857142857142855,0.42857142857142855
1733,14,4915,1,2,15,1.0,1.0,3.0,2.0,0.0,2.142857142857143,2.142857142857143,2.8571428571428568,1.4285714285714286,1.4285714285714286
1736,28,4925,4,3,25,88.0,31.0,37.0,41.0,5.0,4.714285714285714,7.071428571428571,6.285714285714287,3.1428571428571432,3.1428571428571432
1737,4,4926,3,3,25,0.0,1.0,2.0,0.0,0.0,0.5,0.75,0.25,0.25,0.25
1740,2,4945,2,1,17,0.0,0.0,0.0,1.0,0.0,1.0,0.5,1.0,0.5,0.5
1741,4,4950,1,0,10,1.0,1.0,1.0,2.0,0.0,1.0,0.75,1.0,0.75,0.75
1742,12,4959,1,1,4,4.0,1.0,6.0,0.0,0.0,3.0,3.0,4.0,2.0,2.0
1743,31,4962,2,3,12,1.0,0.0,0.0,0.0,0.0,0.16129032258064516,0.16129032258064516,0.1935483870967742,0.0967741935483871,0.0967741935483871
1744,20,4964,1,1,9,3.0,3.0,1.0,0.0,0.0,1.5,2.1,1.2,0.9,0.9
1747,3,4983,1,3,25,2.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333
1748,2,4992,2,1,5,1.0,1.0,1.0,0.0,0.0,1.5,2.5,2.5,1.0,1.0
1751,11,5008,1,1,17,1.0,0.0,0.0,0.0,1.0,0.3636363636363637,0.18181818181818185,0.2727272727272727,0.18181818181818185,0.18181818181818185
1752,13,5013,3,3,20,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1753,1,5016,3,3,20,1.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0
1754,1,5017,3,3,20,4.0,0.0,1.0,1.0,0.0,2.0,2.0,3.0,1.0,1.0
1755,1,5018,3,3,20,1.0,0.0,1.0,0.0,0.0,6.0,8.0,8.0,4.0,4.0
1758,44,5036,4,4,23,13.0,4.0,4.0,4.0,2.0,0.5227272727272727,0.4318181818181818,0.6363636363636364,0.3181818181818182,0.3181818181818182
1765,2,5053,3,3,20,0.0,0.0,1.0,0.0,0.0,1.5,1.5,1.0,1.0,1.0
1766,6,5066,1,3,12,7.0,1.0,2.0,0.0,0.0,4.0,4.0,5.333333333333333,2.6666666666666665,2.6666666666666665
1767,25,5077,3,2,22,8.0,1.0,9.0,0.0,0.0,0.12,0.32,0.88,0.08,0.08
1768,2,5099,3,3,25,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1769,19,5105,1,3,20,1.0,0.0,2.0,0.0,0.0,0.21052631578947367,0.21052631578947367,0.15789473684210525,0.15789473684210525,0.15789473684210525
1770,3,5107,2,4,19,0.0,0.0,1.0,1.0,0.0,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333
1771,7,5131,2,4,23,1.0,0.0,0.0,0.0,0.0,0.8571428571428571,1.2857142857142858,1.1428571428571428,0.5714285714285714,0.5714285714285714
1772,2,5133,2,4,23,3.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,2.0
1774,10,5215,2,3,25,3.0,3.0,8.0,1.0,0.0,2.5,2.5,2.5,1.5,1.5
1775,6,5216,1,3,25,2.0,0.0,3.0,1.0,0.0,2.0,2.0,2.6666666666666665,1.3333333333333333,1.3333333333333333
1777,5,5228,2,1,1,1.0,1.0,2.0,0.0,0.0,0.8,0.4,0.4,0.4,0.4
1778,39,5242,3,1,1,5.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1779,1,5276,2,3,12,0.0,0.0,0.0,1.0,0.0,4.0,6.0,5.0,2.0,2.0
1781,20,5285,2,4,19,8.0,3.0,3.0,8.0,0.0,3.3,4.35,3.85,2.2,2.2
1782,19,5288,1,3,25,10.0,6.0,15.0,3.0,0.0,4.7368421052631575,4.7368421052631575,6.315789473684211,3.1578947368421053,3.1578947368421053
1783,5,5290,1,0,6,2.0,5.0,9.0,5.0,0.0,4.8,4.8,6.4,3.2,3.2
1784,14,5303,1,0,11,6.0,5.0,10.0,4.0,0.0,3.8571428571428568,3.8571428571428568,5.142857142857143,2.5714285714285716,2.5714285714285716
1786,2,5313,2,3,12,1.0,1.0,0.0,0.0,0.0,4.0,6.0,5.0,2.0,2.0
1788,2,5315,2,3,7,2.0,0.0,0.0,0.0,0.0,4.0,6.0,5.0,2.0,2.0
1789,2,5316,2,3,12,2.0,1.0,2.0,1.0,1.0,4.0,6.0,5.0,2.0,2.0
1791,5,5318,2,4,23,0.0,0.0,1.0,0.0,0.0,1.2,1.8,1.6,0.8,0.8
1792,71,5322,4,4,19,39.0,15.0,30.0,9.0,1.0,1.6056338028169015,1.2112676056338028,1.971830985915493,0.9014084507042254,0.9014084507042254
1795,29,5370,2,3,12,3.0,0.0,6.0,2.0,0.0,1.1034482758620692,1.6551724137931034,1.3793103448275863,0.5517241379310345,0.5517241379310345
1796,11,5387,2,3,25,2.0,0.0,1.0,0.0,0.0,0.8181818181818182,1.0909090909090908,1.0909090909090908,0.5454545454545454,0.5454545454545454
1797,1,5394,2,3,12,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1798,36,5403,1,4,13,3.0,14.0,3.0,1.0,1.0,1.1666666666666667,0.9722222222222222,1.4722222222222223,0.6111111111111112,0.6111111111111112
1800,21,5451,1,3,25,9.0,3.0,18.0,6.0,0.0,4.857142857142857,4.857142857142857,6.476190476190476,3.238095238095238,3.238095238095238
1801,5,5473,1,1,4,1.0,0.0,0.0,0.0,0.0,0.2,0.6,0.8,0.2,0.2
1802,17,5511,1,4,13,0.0,0.0,1.0,0.0,0.0,0.2352941176470588,0.2352941176470588,0.29411764705882354,0.1176470588235294,0.1176470588235294
1803,10,5518,1,4,13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
1806,27,5550,1,0,8,15.0,14.0,37.0,15.0,0.0,4.0,4.0,5.333333333333333,2.6666666666666665,2.6666666666666665
1807,18,5555,1,3,25,16.0,7.0,13.0,12.0,0.0,4.333333333333333,4.333333333333333,5.777777777777778,2.888888888888889,2.888888888888889
1810,4,5600,2,4,19,0.0,1.0,0.0,0.0,0.0,1.25,1.25,1.25,0.75,0.75
1811,6,5627,3,3,25,2.0,0.0,1.0,0.0,0.0,0.6666666666666666,1.0,0.8333333333333334,0.5,0.5
1812,4,5633,3,3,25,1.0,0.0,0.0,0.0,0.0,1.25,0.75,0.75,0.75,0.75
1813,26,5668,1,4,23,19.0,4.0,17.0,5.0,0.0,3.2307692307692317,3.2307692307692317,4.3076923076923075,2.1538461538461537,2.1538461538461537
1815,16,5670,2,0,10,2.0,0.0,3.0,0.0,0.0,1.875,2.5,1.3125,1.25,1.25
1816,10,5671,2,3,20,0.0,1.0,1.0,0.0,0.0,0.6,0.6,0.7,0.3,0.3
1817,12,5701,3,2,2,0.0,0.0,2.0,1.0,0.0,0.5,0.5,0.75,0.3333333333333333,0.3333333333333333
1818,3,5706,5,4,23,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0
1820,6,10058,1,1,4,0.0,0.0,1.0,1.0,0.0,0.5,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333
1822,15,10116,2,0,10,3.0,0.0,0.0,1.0,1.0,0.8666666666666667,0.7333333333333333,1.2,0.6,0.6
1823,2,10251,2,0,10,1.0,0.0,0.0,0.0,0.0,3.0,4.5,3.0,2.0,2.0
1830,2,11289,2,3,25,0.0,0.0,2.0,0.0,0.0,1.5,1.5,1.0,1.0,1.0
1831,16,11308,1,3,25,11.0,2.0,10.0,5.0,0.0,4.875,4.875,6.5,3.25,3.25
1834,25,11544,1,0,8,1.0,0.0,4.0,0.0,0.0,1.16,1.48,1.44,0.76,0.76
1837,9,11604,2,4,23,1.0,1.0,0.0,0.0,0.0,1.3333333333333333,2.0,1.7777777777777777,0.8888888888888888,0.8888888888888888
1838,13,11645,2,2,21,0.0,0.0,1.0,0.0,0.0,0.38461538461538464,0.2307692307692308,0.3076923076923077,0.2307692307692308,0.2307692307692308
1839,8,11750,1,3,25,2.0,0.0,3.0,5.0,0.0,3.0,3.0,4.0,2.0,2.0
1842,5,11841,1,1,18,0.0,0.0,1.0,0.0,0.0,0.8,0.8,0.6,0.6,0.6
1843,1,11860,1,3,12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1845,8,11895,1,0,6,1.0,0.0,0.0,0.0,0.0,0.5,0.25,0.375,0.25,0.25
1852,6,12338,2,4,19,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
1853,6,12430,1,3,20,4.0,0.0,1.0,0.0,0.0,1.3333333333333333,1.1666666666666667,1.0,0.8333333333333334,0.8333333333333334
1854,16,12522,2,3,25,0.0,0.0,0.0,1.0,0.0,0.375,0.5625,0.5,0.25,0.25
1855,15,12523,1,4,19,2.0,2.0,1.0,0.0,0.0,1.933333333333333,1.933333333333333,2.2,1.2666666666666666,1.2666666666666666
1860,4,12620,1,3,12,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.75,0.5,0.5
1868,4,12758,2,2,21,1.0,0.0,0.0,0.0,0.0,1.25,0.75,1.0,0.75,0.75
1869,10,12766,1,4,13,1.0,0.0,1.0,3.0,0.0,1.8,2.7,2.4,1.2,1.2
1870,1,12772,2,3,12,0.0,0.0,1.0,4.0,0.0,6.0,6.0,7.0,4.0,4.0
1872,11,12791,1,3,25,6.0,1.0,5.0,3.0,0.0,2.727272727272727,2.727272727272727,3.6363636363636362,1.8181818181818181,1.8181818181818181
1876,5,12869,1,4,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1878,4,12916,1,0,8,0.0,0.0,1.0,0.0,0.0,1.5,1.5,1.75,1.0,1.0
1882,2,12946,1,0,10,1.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,2.0,2.0
1883,2,13014,2,0,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
1887,7,13106,1,1,5,1.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.42857142857142855,0.7142857142857143,0.42857142857142855,0.42857142857142855
1888,9,13133,1,0,8,2.0,1.0,4.0,2.0,0.0,2.6666666666666665,2.6666666666666665,3.5555555555555562,1.7777777777777777,1.7777777777777777
1890,12,13359,1,4,19,1.0,0.0,0.0,0.0,0.0,0.5,0.75,0.6666666666666666,0.3333333333333333,0.3333333333333333
1894,7,13481,2,3,25,1.0,0.0,0.0,0.0,0.0,0.8571428571428571,1.2857142857142858,1.1428571428571428,0.5714285714285714,0.5714285714285714
1897,10,13488,2,3,25,0.0,0.0,1.0,1.0,0.0,0.8,1.4,1.4,0.6,0.6
1898,5,13527,2,3,25,0.0,0.0,1.0,1.0,0.0,1.0,1.2,1.4,0.6,0.6
1899,7,13620,1,4,19,1.0,3.0,8.0,6.0,0.0,5.142857142857143,5.142857142857143,6.857142857142858,3.4285714285714284,3.4285714285714284
1906,1,13666,1,3,12,1.0,0.0,0.0,0.0,0.0,6.0,5.0,4.0,4.0,4.0
1909,13,13684,1,3,12,7.0,6.0,9.0,5.0,0.0,5.0769230769230775,5.0769230769230775,6.769230769230767,3.3846153846153846,3.3846153846153846
1913,5,13728,1,2,15,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.4,0.0,0.0
1914,18,13743,1,3,12,18.0,6.0,22.0,12.0,0.0,5.333333333333333,5.333333333333333,7.1111111111111125,3.5555555555555562,3.5555555555555562
