ID;NOME_CURSO;CONCLUINTES;MATRICULADOS;CODIGO_CURSO;MODALIDADE_ENSINO;DISCIPLINA_INCLUSIVA;id_ies;CODIGO_IES
28766;CIÊNCIAS BIOLÓGICAS;0.0;0.0;1002482;Presencial;0;1663;10613
28767;OPTOMETRIA;0.0;0.0;1279493;Presencial;0;1663;10613
28768;ADMINISTRAÇÃO;0.0;0.0;1285026;Presencial;0;1663;10613
28769;SERVIÇO SOCIAL;0.0;0.0;117535;Presencial;Libras;1664;4945
28770;HISTÓRIA;0.0;1.0;117650;Presencial;Libras;1664;4945
28771;BANCO DE DADOS;0.0;0.0;83608;Presencial;Libras;1665;4251
28772;GESTÃO FINANCEIRA;0.0;2.0;84437;Presencial;Libras;1665;4251
28773;GESTÃO DE RECURSOS HUMANOS;0.0;6.0;84439;Presencial;Libras;1665;4251
28774;LOGÍSTICA;0.0;0.0;84444;Presencial;Libras;1665;4251
28775;REDES DE COMPUTADORES;0.0;0.0;107778;Presencial;Libras;1665;4251
28776;GESTÃO COMERCIAL;0.0;0.0;113843;Presencial;Libras;1665;4251
28777;MARKETING;0.0;1.0;115402;Presencial;Libras;1665;4251
28778;GESTÃO FINANCEIRA;0.0;1.0;1016085;Presencial;Libras;1665;4251
28779;GESTÃO DE RECURSOS HUMANOS;0.0;1.0;1016086;Presencial;Libras;1665;4251
28780;ADMINISTRAÇÃO;0.0;0.0;2500000;Presencial;Libras;1666;17322
28781;PEDAGOGIA;0.0;1.0;2500001;Presencial;Libras;1666;17322
28782;LETRAS - PORTUGUÊS E INGLÊS;0.0;0.0;2500002;Presencial;Libras;1666;17322
28783;ADMINISTRAÇÃO;0.0;0.0;117964;Presencial;Libras;1667;4964
28784;FISIOTERAPIA;0.0;2.0;118264;Presencial;Libras;1667;4964
28785;PEDAGOGIA;0.0;0.0;118266;Presencial;Libras;1667;4964
28786;ENFERMAGEM;0.0;1.0;118312;Presencial;Libras;1667;4964
28787;DIREITO;0.0;1.0;1002742;Presencial;Libras;1667;4964
28788;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;0.0;0.0;1106470;Presencial;Libras;1667;4964
28789;SERVIÇO SOCIAL;0.0;1.0;1109037;Presencial;Libras;1667;4964
28790;NUTRIÇÃO;0.0;1.0;1109042;Presencial;Libras;1667;4964
28791;ENGENHARIA CIVIL;0.0;1.0;1174151;Presencial;Libras;1667;4964
28792;ARQUITETURA E URBANISMO;0.0;1.0;1259752;Presencial;Libras;1667;4964
28793;EDUCAÇÃO FÍSICA;0.0;0.0;1259753;Presencial;Libras;1667;4964
28794;PSICOLOGIA;0.0;0.0;1279650;Presencial;Libras;1667;4964
28795;JORNALISMO;0.0;0.0;1330537;Presencial;Libras;1667;4964
28796;ODONTOLOGIA;0.0;0.0;1350882;Presencial;Libras;1667;4964
28797;FARMÁCIA;0.0;0.0;1364516;Presencial;Libras;1667;4964
28798;JOGOS DIGITAIS;0.0;0.0;1455091;Presencial;0;1667;4964
28799;RADIOLOGIA;0.0;0.0;1456790;Presencial;Libras;1667;4964
28800;ESTÉTICA E COSMÉTICA;0.0;0.0;1456792;Presencial;Libras;1667;4964
28801;ENGENHARIA ELÉTRICA;0.0;0.0;1456864;Presencial;Libras;1667;4964
28802;MARKETING;0.0;0.0;1457496;Presencial;0;1667;4964
28803;ADMINISTRAÇÃO;0.0;0.0;117180;Presencial;Libras;1668;4969
28804;CIÊNCIAS CONTÁBEIS;0.0;0.0;117188;Presencial;Libras;1668;4969
28805;PEDAGOGIA;0.0;0.0;117324;Presencial;Libras;1668;4969
28806;GESTÃO PÚBLICA;0.0;0.0;1155145;Presencial;Libras;1668;4969
28807;MARKETING;0.0;0.0;1155146;Presencial;Libras;1668;4969
28808;LOGÍSTICA;0.0;0.0;1155147;Presencial;Libras;1668;4969
28809;GESTÃO DE RECURSOS HUMANOS;0.0;0.0;1155149;Presencial;Libras;1668;4969
28810;SEGURANÇA NO TRABALHO;0.0;0.0;1161934;Presencial;Libras;1668;4969
28811;SERVIÇO SOCIAL;0.0;0.0;1162948;Presencial;Libras;1668;4969
28812;ENFERMAGEM;0.0;0.0;1300173;Presencial;Libras;1668;4969
28813;ENGENHARIA CIVIL;0.0;0.0;1300174;Presencial;Libras;1668;4969
28814;LETRAS - PORTUGUÊS E INGLÊS;0.0;0.0;5000328;Presencial;0;1668;4969
28815;ADMINISTRAÇÃO;0.0;0.0;112314;Presencial;0;1669;4982
28816;BANCO DE DADOS;0.0;0.0;83192;Presencial;0;1670;4204
28817;REDES DE COMPUTADORES;0.0;0.0;83194;Presencial;0;1670;4204
28818;LOGÍSTICA;0.0;0.0;83731;Presencial;Libras;1670;4204
28819;GESTÃO DE RECURSOS HUMANOS;0.0;0.0;85606;Presencial;Libras;1670;4204
28820;GESTÃO FINANCEIRA;0.0;0.0;86548;Presencial;Libras;1670;4204
28821;CIÊNCIAS BIOLÓGICAS;0.0;0.0;117232;Presencial;0;1671;5008
28822;HISTÓRIA;0.0;0.0;117234;Presencial;0;1671;5008
28823;CIÊNCIAS CONTÁBEIS;0.0;1.0;1085630;Presencial;0;1671;5008
28824;ENFERMAGEM;0.0;0.0;1102322;Presencial;0;1671;5008
28825;PEDAGOGIA;0.0;0.0;1178110;Presencial;0;1671;5008
28826;EDUCAÇÃO FÍSICA;0.0;0.0;1299508;Presencial;0;1671;5008
28827;SERVIÇO SOCIAL;0.0;0.0;1299509;Presencial;Libras;1671;5008
28828;ADMINISTRAÇÃO;0.0;0.0;1300440;Presencial;Libras;1671;5008
28829;FISIOTERAPIA;0.0;0.0;1322178;Presencial;0;1671;5008
28830;PSICOLOGIA;0.0;0.0;1322179;Presencial;0;1671;5008
28831;RADIOLOGIA;0.0;0.0;1322180;Presencial;Libras;1671;5008
28832;QUÍMICA;0.0;0.0;1025849;Presencial;Libras;1672;12189
28833;GESTÃO COMERCIAL;0.0;0.0;1025850;Presencial;Libras;1672;12189
28834;ADMINISTRAÇÃO;0.0;0.0;1285047;Presencial;Libras;1672;12189
28835;CIÊNCIAS CONTÁBEIS;0.0;0.0;114916;Presencial;0;1673;5038
28836;ADMINISTRAÇÃO;0.0;0.0;118844;Presencial;0;1673;5038
28837;PEDAGOGIA;0.0;0.0;1299892;Presencial;Libras;1673;5038
28838;AGRONOMIA;0.0;0.0;1117638;Presencial;Libras;1674;5045
28839;PEDAGOGIA;0.0;0.0;1200363;Presencial;Libras;1674;5045
28840;PEDAGOGIA;0.0;0.0;1101027;Presencial;Libras;1675;5046
28841;ADMINISTRAÇÃO;0.0;0.0;1349713;Presencial;0;1675;5046
28842;GESTÃO DE RECURSOS HUMANOS;0.0;0.0;1350425;Presencial;0;1675;5046
28843;LOGÍSTICA;0.0;0.0;1350426;Presencial;0;1675;5046
28844;TEOLOGIA;0.0;0.0;118340;Presencial;0;1676;5048
28845;TEOLOGIA;0.0;0.0;1385234;Curso a distância;Libras;1676;5048
28846;ADMINISTRAÇÃO;0.0;0.0;1077000;Presencial;0;1677;13944
28847;PEDAGOGIA;0.0;0.0;1303940;Presencial;0;1677;13944
28848;ENGENHARIA DE PRODUÇÃO;0.0;0.0;1303983;Presencial;0;1677;13944
28849;CIÊNCIAS CONTÁBEIS;0.0;0.0;1303984;Presencial;0;1677;13944
28850;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;0.0;0.0;1303985;Presencial;0;1677;13944
28851;PEDAGOGIA;0.0;0.0;1001999;Presencial;Libras;1678;10685
28852;SERVIÇO SOCIAL;0.0;0.0;1002387;Presencial;Libras;1678;10685
28853;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;0.0;0.0;1002397;Presencial;Libras;1678;10685
28854;ADMINISTRAÇÃO;0.0;0.0;1002454;Presencial;Libras;1678;10685
28855;ENGENHARIA MECÂNICA;0.0;0.0;1002972;Presencial;Libras;1678;10685
28856;ENGENHARIA QUÍMICA;0.0;0.0;1105181;Presencial;Libras;1678;10685
28857;ENGENHARIA CIVIL;0.0;0.0;1105338;Presencial;Libras;1678;10685
28858;LÍNGUA PORTUGUESA E LITERATURAS DE LÍNGUA PORTUGUESA;0.0;0.0;1108745;Presencial;Libras;1678;10685
28859;PSICOLOGIA;0.0;0.0;1279673;Presencial;Libras;1678;10685
28860;ARQUITETURA E URBANISMO;0.0;0.0;1280550;Presencial;Libras;1678;10685
28861;DIREITO;0.0;0.0;1384633;Presencial;Libras;1678;10685
28862;BIOMEDICINA;0.0;0.0;1386703;Presencial;Libras;1678;10685
28863;ENFERMAGEM;0.0;0.0;1386705;Presencial;Libras;1678;10685
28864;NUTRIÇÃO;0.0;0.0;1386708;Presencial;Libras;1678;10685
28865;ADMINISTRAÇÃO;0.0;0.0;20155;Presencial;0;1679;1344
28866;CIÊNCIAS CONTÁBEIS;0.0;0.0;118814;Presencial;0;1679;1344
28867;ADMINISTRAÇÃO;0.0;0.0;1013368;Presencial;0;1680;11841
28868;DIREITO;0.0;0.0;1013369;Presencial;0;1680;11841
28869;PSICOLOGIA;0.0;1.0;1189658;Presencial;0;1680;11841
28870;PEDAGOGIA;0.0;0.0;1202263;Presencial;0;1680;11841
28871;ENFERMAGEM;0.0;0.0;1330866;Presencial;0;1680;11841
28872;ADMINISTRAÇÃO;0.0;0.0;120125;Presencial;0;1681;5105
28873;PEDAGOGIA;0.0;1.0;120127;Presencial;0;1681;5105
28874;ADMINISTRAÇÃO;0.0;0.0;1096850;Curso a distância;0;1681;5105
28875;PEDAGOGIA;0.0;0.0;1097023;Curso a distância;0;1681;5105
28876;PROGRAMA ESPECIAL DE FORMAÇÃO PEDAGÓGICA PARA DOCENTES PARA AS DISCIPLINAS DO CURRÍCULO DO ENSINO FUNDAMENTAL, MÉDIO E DA EDUCAÇÃO PROFISSIONAL EM NÍVEL MÉDIO;0.0;0.0;1097032;Curso a distância;0;1681;5105
28877;DIREITO;0.0;0.0;1130288;Presencial;0;1681;5105
28878;COMÉRCIO EXTERIOR;0.0;0.0;1258296;Presencial;0;1681;5105
28879;GESTÃO FINANCEIRA;0.0;1.0;1258297;Presencial;0;1681;5105
28880;GESTÃO DA TECNOLOGIA DA INFORMAÇÃO;0.0;0.0;1258298;Presencial;0;1681;5105
28881;GESTÃO DE RECURSOS HUMANOS;0.0;0.0;1279739;Presencial;0;1681;5105
28882;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;0.0;0.0;1279743;Presencial;0;1681;5105
28883;LOGÍSTICA;0.0;0.0;1279744;Presencial;0;1681;5105
28884;GESTÃO DE RECURSOS HUMANOS;0.0;2.0;1364149;Curso a distância;0;1681;5105
28885;LOGÍSTICA;0.0;0.0;1364150;Curso a distância;0;1681;5105
28886;PROCESSOS GERENCIAIS;0.0;0.0;1405166;Presencial;0;1681;5105
28887;MARKETING;0.0;0.0;1439925;Curso a distância;0;1681;5105
28888;CIÊNCIAS CONTÁBEIS;0.0;0.0;1441239;Presencial;0;1681;5105
28889;MATEMÁTICA;0.0;0.0;1454028;Curso a distância;0;1681;5105
28890;GESTÃO PÚBLICA;0.0;0.0;1454248;Curso a distância;0;1681;5105
28891;TEOLOGIA;0.0;2.0;48449;Presencial;Libras;1682;1827
28892;GESTÃO FINANCEIRA;0.0;0.0;1073805;Presencial;Libras;1683;12661
28893;ADMINISTRAÇÃO;0.0;0.0;67177;Presencial;Libras;1684;12522
28894;ENFERMAGEM;0.0;1.0;67500;Presencial;Libras;1684;12522
28895;NUTRIÇÃO;0.0;0.0;117510;Presencial;Libras;1684;12522
28896;GESTÃO DA PRODUÇÃO INDUSTRIAL;0.0;0.0;122882;Presencial;Libras;1684;12522
28897;EDUCAÇÃO FÍSICA;0.0;0.0;1036842;Presencial;Libras;1684;12522
28898;DIREITO;0.0;0.0;1077024;Presencial;Libras;1684;12522
28899;ADMINISTRAÇÃO;0.0;0.0;1100782;Presencial;Libras;1684;12522
28900;GESTÃO DE RECURSOS HUMANOS;0.0;0.0;1125180;Presencial;Libras;1684;12522
28901;LOGÍSTICA;0.0;0.0;1126150;Presencial;Libras;1684;12522
28902;ARQUITETURA E URBANISMO;0.0;0.0;1205770;Presencial;Libras;1684;12522
28903;PEDAGOGIA;0.0;0.0;1285208;Presencial;Libras;1684;12522
28904;CIÊNCIAS CONTÁBEIS;0.0;0.0;1285228;Presencial;Libras;1684;12522
28905;FISIOTERAPIA;0.0;0.0;1322338;Presencial;Libras;1684;12522
28906;EDUCAÇÃO FÍSICA;0.0;0.0;1330355;Presencial;Libras;1684;12522
28907;PEDAGOGIA;0.0;0.0;1354604;Presencial;Libras;1684;12522
28908;PEDAGOGIA;0.0;0.0;1370645;Curso a distância;Libras;1684;12522
28909;DIREITO;0.0;1.0;92301;Presencial;0;1685;3847
28910;TEOLOGIA;0.0;0.0;79656;Presencial;Libras;1686;2287
28911;ADMINISTRAÇÃO;0.0;0.0;85102;Presencial;Libras;1687;3377
28912;PEDAGOGIA;0.0;0.0;88894;Presencial;Libras;1687;3377
28913;GESTÃO HOSPITALAR;0.0;0.0;1028093;Presencial;Libras;1688;11818
28914;ADMINISTRAÇÃO;0.0;0.0;1180227;Presencial;Libras;1688;11818
28915;ADMINISTRAÇÃO;0.0;0.0;1326970;Curso a distância;Libras;1688;11818
28916;GESTÃO HOSPITALAR;0.0;0.0;1326971;Curso a distância;Libras;1688;11818
28917;DIREITO;0.0;0.0;1384834;Presencial;Libras;1688;11818
28918;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;0.0;0.0;51715;Presencial;Libras;1689;1944
28919;DESIGN GRÁFICO;0.0;0.0;110248;Presencial;Libras;1689;1944
28920;REDES DE COMPUTADORES;0.0;0.0;113867;Presencial;0;1689;1944
28921;ENGENHARIA DE PRODUÇÃO;0.0;0.0;1178060;Presencial;Libras;1689;1944
28922;ENGENHARIA DE COMPUTAÇÃO;0.0;0.0;1179491;Presencial;Libras;1689;1944
28923;ENGENHARIA ELÉTRICA;0.0;0.0;1179492;Presencial;Libras;1689;1944
28924;ADMINISTRAÇÃO;0.0;0.0;1321527;Presencial;Libras;1689;1944
28925;GESTÃO FINANCEIRA;0.0;0.0;1322062;Presencial;Libras;1689;1944
28926;GESTÃO DE RECURSOS HUMANOS;0.0;0.0;1322102;Presencial;Libras;1689;1944
28927;ODONTOLOGIA;0.0;2.0;1045684;Presencial;0;1690;11860
28928;ADMINISTRAÇÃO;0.0;2.0;20708;Presencial;Libras;1691;1425
28929;TURISMO;0.0;0.0;21077;Presencial;Libras;1691;1425
28930;COMUNICAÇÃO SOCIAL;0.0;0.0;21485;Presencial;Libras;1691;1425
28931;COMUNICAÇÃO SOCIAL;0.0;0.0;36298;Presencial;Libras;1691;1425
28932;ADMINISTRAÇÃO;0.0;1.0;36401;Presencial;Libras;1691;1425
28933;PROCESSOS GERENCIAIS;0.0;0.0;1038665;Presencial;Libras;1692;12268
28934;PEDAGOGIA;0.0;0.0;1259886;Presencial;Libras;1692;12268
28935;GESTÃO DA TECNOLOGIA DA INFORMAÇÃO;0.0;0.0;1259891;Presencial;Libras;1692;12268
28936;DIREITO;0.0;0.0;1406083;Presencial;Libras;1692;12268
28937;DIREITO;0.0;3.0;1028896;Presencial;Libras;1693;12430
28938;ENFERMAGEM;0.0;0.0;1028897;Presencial;Libras;1693;12430
28939;CIÊNCIAS BIOLÓGICAS;0.0;0.0;1030445;Presencial;Libras;1693;12430
28940;ADMINISTRAÇÃO;0.0;1.0;1136476;Presencial;Libras;1693;12430
28941;MEDICINA;0.0;0.0;1166567;Presencial;Libras;1693;12430
28942;GESTÃO DE RECURSOS HUMANOS;0.0;2.0;1333107;Curso a distância;0;1693;12430
28943;GESTÃO FINANCEIRA;0.0;0.0;108150;Presencial;Libras;1694;4330
28944;PROCESSOS GERENCIAIS;0.0;1.0;108152;Presencial;Libras;1694;4330
28945;LETRAS - LIBRAS;0.0;3.0;1099350;Presencial;Libras;1694;4330
28946;GESTÃO COMERCIAL;0.0;0.0;1177890;Presencial;Libras;1694;4330
28947;GESTÃO DE RECURSOS HUMANOS;0.0;0.0;1177891;Presencial;Libras;1694;4330
28948;DESIGN GRÁFICO;0.0;0.0;1257743;Presencial;Libras;1694;4330
28949;PRODUÇÃO AUDIOVISUAL;0.0;0.0;1257929;Presencial;Libras;1694;4330
28950;PEDAGOGIA;0.0;0.0;1335579;Curso a distância;Libras;1694;4330
28951;PROCESSOS GERENCIAIS;0.0;0.0;1335580;Curso a distância;Libras;1694;4330
28952;GESTÃO DE RECURSOS HUMANOS;0.0;0.0;1335582;Curso a distância;Libras;1694;4330
28953;LETRAS - LIBRAS;0.0;0.0;1388717;Curso a distância;Libras;1694;4330
28954;FILOSOFIA;0.0;0.0;1075470;Presencial;Libras;1695;13782
28955;ADMINISTRAÇÃO;0.0;0.0;1075612;Presencial;Libras;1695;13782
28956;PEDAGOGIA;0.0;0.0;1205313;Presencial;Libras;1695;13782
28957;SERVIÇO SOCIAL;0.0;0.0;1259989;Presencial;Libras;1695;13782
28958;ENFERMAGEM;0.0;0.0;1353412;Presencial;Libras;1695;13782
28959;PEDAGOGIA;0.0;0.0;48024;Presencial;Libras;1696;5277
28960;ADMINISTRAÇÃO;0.0;0.0;48190;Presencial;0;1696;5277
28961;SISTEMAS DE INFORMAÇÃO;0.0;0.0;48860;Presencial;Libras;1696;5277
28962;PEDAGOGIA;0.0;0.0;48862;Presencial;0;1696;5277
28963;COMUNICAÇÃO SOCIAL;0.0;0.0;59089;Presencial;0;1696;5277
28964;ADMINISTRAÇÃO;0.0;0.0;65118;Presencial;0;1696;5277
28965;PEDAGOGIA;0.0;0.0;66491;Presencial;Libras;1696;5277
28966;SISTEMAS DE INFORMAÇÃO;0.0;0.0;80252;Presencial;0;1696;5277
28967;LETRAS - LÍNGUA PORTUGUESA;0.0;0.0;83305;Presencial;0;1696;5277
28968;LETRAS - LÍNGUA PORTUGUESA;0.0;0.0;83898;Presencial;Libras;1696;5277
28969;DIREITO;0.0;0.0;100952;Presencial;0;1696;5277
28970;GESTÃO PÚBLICA;0.0;0.0;1056743;Presencial;0;1696;5277
28971;GESTÃO DE RECURSOS HUMANOS;0.0;0.0;1170120;Presencial;Libras;1696;5277
28972;CIÊNCIAS CONTÁBEIS;0.0;0.0;1189815;Presencial;Libras;1696;5277
28973;ENGENHARIA DE PRODUÇÃO;0.0;0.0;1260565;Presencial;0;1696;5277
28974;GESTÃO DA TECNOLOGIA DA INFORMAÇÃO;0.0;0.0;1332413;Presencial;Libras;1696;5277
28975;ADMINISTRAÇÃO;0.0;0.0;21770;Presencial;Libras;1697;5518
28976;DIREITO;0.0;0.0;22106;Presencial;Libras;1697;5518
28977;GESTÃO DE RECURSOS HUMANOS;0.0;0.0;84629;Presencial;Libras;1697;5518
28978;ENGENHARIA ELÉTRICA;0.0;0.0;1071938;Presencial;Libras;1697;5518
28979;ENGENHARIA CIVIL;0.0;1.0;1071939;Presencial;Libras;1697;5518
28980;CIÊNCIAS CONTÁBEIS;0.0;0.0;1071940;Presencial;Libras;1697;5518
28981;ARQUITETURA E URBANISMO;0.0;0.0;1174558;Presencial;Libras;1697;5518
28982;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;0.0;0.0;1330414;Presencial;Libras;1697;5518
28983;MEDICINA VETERINÁRIA;0.0;0.0;1332630;Presencial;Libras;1697;5518
28984;AGRONOMIA;0.0;0.0;1332631;Presencial;Libras;1697;5518
28985;LETRAS - PORTUGUÊS E INGLÊS;0.0;0.0;85339;Presencial;Libras;1698;4416
28986;HISTÓRIA;0.0;0.0;85343;Presencial;Libras;1698;4416
28987;PEDAGOGIA;0.0;0.0;85345;Presencial;Libras;1698;4416
28988;ENFERMAGEM;0.0;0.0;1036172;Presencial;Libras;1699;12547
28989;DIREITO;0.0;0.0;1386638;Presencial;0;1699;12547
28990;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;0.0;0.0;1001938;Presencial;0;1700;10323
28991;REDES DE COMPUTADORES;0.0;0.0;1001940;Presencial;0;1700;10323
28992;GASTRONOMIA;0.0;0.0;120680;Presencial;Libras;1701;5362
28993;LETRAS - PORTUGUÊS;0.0;0.0;120734;Presencial;Libras;1701;5362
28994;ADMINISTRAÇÃO;0.0;0.0;120735;Presencial;Libras;1701;5362
28995;PEDAGOGIA;0.0;0.0;122240;Presencial;Libras;1701;5362
28996;SERVIÇO SOCIAL;0.0;0.0;1188397;Presencial;Libras;1701;5362
28997;ENFERMAGEM;0.0;0.0;1188635;Presencial;Libras;1701;5362
28998;DIREITO;0.0;0.0;1188705;Presencial;Libras;1701;5362
28999;ENGENHARIA CIVIL;0.0;0.0;1188959;Presencial;Libras;1701;5362
29000;ENGENHARIA DE PETRÓLEO;0.0;0.0;1205490;Presencial;Libras;1701;5362
29001;BIOMEDICINA;0.0;0.0;1258975;Presencial;Libras;1701;5362
29002;GESTÃO DE RECURSOS HUMANOS;0.0;0.0;1259273;Presencial;Libras;1701;5362
29003;PSICOLOGIA;0.0;0.0;1279519;Presencial;Libras;1701;5362
29004;SEGURANÇA NO TRABALHO;0.0;0.0;1279565;Presencial;Libras;1701;5362
29005;ENGENHARIA AGRONÔMICA;0.0;0.0;1279566;Presencial;Libras;1701;5362
29006;SOLDAGEM;0.0;0.0;1279798;Presencial;Libras;1701;5362
29007;ENGENHARIA MECÂNICA;0.0;0.0;1285122;Presencial;Libras;1701;5362
29008;NUTRIÇÃO;0.0;0.0;1299445;Presencial;Libras;1701;5362
29009;FISIOTERAPIA;0.0;0.0;1299446;Presencial;Libras;1701;5362
29010;ODONTOLOGIA;0.0;0.0;1299632;Presencial;Libras;1701;5362
29011;EDUCAÇÃO FÍSICA;0.0;0.0;1300252;Presencial;Libras;1701;5362
29012;FARMÁCIA;0.0;0.0;1321457;Presencial;Libras;1701;5362
29013;ENGENHARIA DE PRODUÇÃO;0.0;0.0;1330248;Presencial;Libras;1701;5362
29014;AQÜICULTURA;0.0;0.0;1405428;Presencial;Libras;1701;5362
29015;EDUCAÇÃO FÍSICA;0.0;0.0;1405429;Presencial;Libras;1701;5362
29016;ODONTOLOGIA;0.0;0.0;1024230;Presencial;Libras;1702;11429
29017;EDUCAÇÃO FÍSICA;0.0;0.0;1284143;Presencial;Libras;1702;11429
29018;BIOMEDICINA;0.0;0.0;1284180;Presencial;Libras;1702;11429
29019;ESTÉTICA E COSMÉTICA;0.0;0.0;1366207;Presencial;Libras;1702;11429
29020;FISIOTERAPIA;0.0;0.0;1441620;Presencial;Libras;1702;11429
29021;CIÊNCIAS CONTÁBEIS;0.0;0.0;16884;Presencial;Libras;1703;788
29022;DIREITO;0.0;2.0;16885;Presencial;Libras;1703;788
29023;ADMINISTRAÇÃO;0.0;0.0;49065;Presencial;Libras;1703;788
29024;ENGENHARIA FLORESTAL;0.0;1.0;49069;Presencial;Libras;1703;788
29025;ENGENHARIA CIVIL;0.0;0.0;68951;Presencial;Libras;1703;788
29026;PEDAGOGIA;0.0;0.0;5179;Presencial;0;1704;170
29027;ADMINISTRAÇÃO;0.0;0.0;20278;Presencial;0;1704;170
29028;CIÊNCIAS CONTÁBEIS;0.0;0.0;62146;Presencial;0;1704;170
29029;FARMÁCIA;0.0;0.0;55288;Presencial;Libras;1705;2494
29030;PEDAGOGIA;0.0;0.0;56340;Presencial;Libras;1705;2494
29031;ODONTOLOGIA;0.0;0.0;65240;Presencial;Libras;1705;2494
29032;FISIOTERAPIA;0.0;0.0;71589;Presencial;Libras;1705;2494
29033;ADMINISTRAÇÃO;0.0;0.0;73117;Presencial;Libras;1705;2494
29034;SISTEMAS DE INFORMAÇÃO;0.0;0.0;73119;Presencial;Libras;1705;2494
29035;EDUCAÇÃO FÍSICA;0.0;1.0;107637;Presencial;Libras;1705;2494
29036;TEOLOGIA;0.0;0.0;1102843;Presencial;Libras;1705;2494
29037;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;0.0;0.0;1135057;Presencial;Libras;1705;2494
29038;EDUCAÇÃO FÍSICA;0.0;1.0;1135106;Presencial;Libras;1705;2494
29039;NUTRIÇÃO;0.0;0.0;1204247;Presencial;Libras;1705;2494
29040;ENGENHARIA DE COMPUTAÇÃO;0.0;0.0;1280672;Presencial;Libras;1705;2494
29041;ENGENHARIA DE PRODUÇÃO;0.0;1.0;5000504;Presencial;Libras;1705;2494
29042;ENFERMAGEM;0.0;0.0;5000505;Presencial;Libras;1705;2494
29043;SISTEMA DE INFORMAÇÃO;0.0;0.0;48679;Presencial;Libras;1706;1477
29044;ADMINISTRAÇÃO;0.0;0.0;103932;Presencial;Libras;1706;1477
29045;CIÊNCIAS CONTÁBEIS;0.0;0.0;114956;Presencial;Libras;1706;1477
29046;COMPUTAÇÃO;0.0;0.0;114960;Presencial;Libras;1706;1477
29047;LETRAS;0.0;0.0;114962;Presencial;Libras;1706;1477
29048;PEDAGOGIA;0.0;1.0;114965;Presencial;Libras;1706;1477
29049;RELAÇÕES INTERNACIONAIS;0.0;0.0;114967;Presencial;Libras;1706;1477
29050;ADMINISTRAÇÃO;0.0;0.0;1014151;Presencial;Libras;1707;11895
29051;CIÊNCIAS CONTÁBEIS;0.0;0.0;1014152;Presencial;Libras;1707;11895
29052;PEDAGOGIA;0.0;0.0;1014155;Presencial;Libras;1707;11895
29053;GESTÃO DE RECURSOS HUMANOS;0.0;1.0;1283793;Presencial;Libras;1707;11895
29054;ENGENHARIA CIVIL;0.0;0.0;1321885;Presencial;Libras;1707;11895
29055;ENFERMAGEM;0.0;0.0;1321887;Presencial;Libras;1707;11895
29056;GESTÃO PÚBLICA;0.0;0.0;1321888;Presencial;Libras;1707;11895
29057;GESTÃO DA TECNOLOGIA DA INFORMAÇÃO;0.0;0.0;1332356;Presencial;Libras;1707;11895
29058;AGROINDÚSTRIA;0.0;0.0;1058220;Presencial;Libras;1708;10116
29059;GESTÃO DE RECURSOS HUMANOS;0.0;0.0;5001171;Presencial;Libras;1708;10116
29060;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;0.0;0.0;5001172;Presencial;0;1708;10116
29061;ALIMENTOS;0.0;1.0;5001173;Presencial;Libras;1708;10116
29062;LOGÍSTICA;0.0;1.0;5001274;Presencial;Libras;1708;10116
29063;REDES DE COMPUTADORES;0.0;2.0;5001296;Presencial;Libras;1708;10116
29064;GESTÃO DA QUALIDADE;0.0;0.0;5001297;Presencial;Libras;1708;10116
29065;GESTÃO DE PRODUÇÃO INDUSTRIAL;0.0;0.0;5001357;Presencial;Libras;1708;10116
29066;GESTÃO DE RECURSOS HUMANOS;0.0;0.0;5001511;Presencial;0;1708;10116
29067;MANUTENÇÃO INDUSTRIAL;0.0;0.0;5001512;Presencial;Libras;1708;10116
29068;ELETROTÉCNICA INDUSTRIAL;0.0;0.0;5001514;Presencial;Libras;1708;10116
29069;AUTOMAÇÃO INDUSTRIAL;0.0;0.0;5001515;Presencial;0;1708;10116
29070;AUTOMAÇÃO INDUSTRIAL;0.0;0.0;5001516;Presencial;0;1708;10116
29071;AGROCOMPUTAÇÃO;0.0;0.0;5001522;Presencial;Libras;1708;10116
29072;PROCESSOS GERENCIAIS;0.0;1.0;5001528;Presencial;Libras;1708;10116
29073;ESTÉTICA E COSMÉTICA;0.0;0.0;1056863;Presencial;Libras;1709;13467
29074;ACUPUNTURA;0.0;0.0;1322077;Presencial;Libras;1709;13467
29075;ADMINISTRAÇÃO;0.0;0.0;4489;Presencial;Libras;1710;139
29076;CIÊNCIAS CONTÁBEIS;0.0;0.0;4491;Presencial;Libras;1710;139
29077;CIÊNCIAS BIOLÓGICAS;0.0;1.0;54647;Presencial;Libras;1711;4166
29078;PEDAGOGIA;0.0;0.0;54651;Presencial;Libras;1711;4166
29079;ENGENHARIA CIVIL;0.0;0.0;64534;Presencial;Libras;1711;4166
