CODIGO_IES,NOME_IES,TIPO_CATEGORIA_ADM,SIGLA_IES,TIPO_ORG_ACADEMICA
1396,Centro Universitário Dinâmica das Cataratas,Privada com fins lucrativos,UDC,Centro Universitário
3193,FACULDADES INTEGRADAS DOS CAMPOS GERAIS,Privada com fins lucrativos,CESCAGE,Faculdade
1401,FACULDADE ADELMAR ROSADO,Privada com fins lucrativos,FAR,Faculdade
1402,INSTITUTO DE CIÊNCIAS SOCIAIS E HUMANAS,Privada com fins lucrativos,ICSH,Faculdade
1403,FACULDADE DE PIMENTA BUENO,Privada com fins lucrativos,FAP,Faculdade
1404,FACULDADE DE PIRACANJUBA,Privada com fins lucrativos,FAP,Faculdade
1409,FACULDADE DO CENTRO LESTE,Privada com fins lucrativos,UCL,Faculdade
17828,Faculdade do Centro Leste - Cariacica,Privada com fins lucrativos,UCL,Faculdade
1411,FACULDADE DOIS DE JULHO,Privada sem fins lucrativos,F2J,Faculdade
1413,FACULDADE DE PRIMAVERA,Privada sem fins lucrativos,CESPRI,Faculdade
1414,CENTRO UNIVERSITÁRIO SÃO LUCAS,Privada com fins lucrativos,UniSL,Centro Universitário
1423,Faculdade Ideal Wyden,Privada com fins lucrativos,Faci Wyden,Faculdade
1427,CENTRO UNIVERSITÁRIO DA SERRA GAÚCHA,Privada com fins lucrativos,FSG,Centro Universitário
12523,Faculdade da Serra Gaúcha de Bento Gonçalves,Privada com fins lucrativos,,Faculdade
1429,FACULDADE BATISTA DO RIO DE JANEIRO,Privada sem fins lucrativos,FABAT,Faculdade
1430,CENTRO UNIVERSITÁRIO INGÁ,Privada sem fins lucrativos,,Centro Universitário
1434,Centro Universitário de Itapira Uniesi,Privada com fins lucrativos,UNIESI,Centro Universitário
1436,ESCOLA SUPERIOR BATISTA DO AMAZONAS,Privada com fins lucrativos,ESBAM,Faculdade
1439,FACULDADE DE CIÊNCIAS ECONÔMICAS,Privada com fins lucrativos,FACAMP,Faculdade
1438,FACULDADE DE ADMINISTRAÇÃO DE EMPRESAS,Privada com fins lucrativos,FACAMP,Faculdade
1440,INSTITUTO APHONSIANO DE ENSINO SUPERIOR,Privada com fins lucrativos,IAESUP,Faculdade
1441,FACULDADE DE TECNOLOGIA DO PIAUÍ,Privada com fins lucrativos,FATEPI,Faculdade
1841,CENTRO UNIVERSITÁRIO ANTÔNIO EUFRÁSIO DE TOLEDO DE PRESIDENTE PRUDENTE - TOLEDO PRUDENTE,Privada sem fins lucrativos,TOLEDO PRUDENTE,Centro Universitário
3602,CENTRO UNIVERSITÁRIO AUTÔNOMO DO BRASIL,Privada com fins lucrativos,UNIBRASIL,Centro Universitário
1459,CENTRO UNIVERSITÁRIO MÁRIO PALMÉRIO,Privada sem fins lucrativos,UNIFUCAMP,Centro Universitário
1455,FACULDADE SANTÍSSIMO SACRAMENTO,Privada sem fins lucrativos,FSSS,Faculdade
1454,FACULDADE SALESIANA DO NORDESTE,Privada sem fins lucrativos,FASNE,Faculdade
1468,FACULDADE ESAMC UBERLÂNDIA,Privada com fins lucrativos,ESAMC,Faculdade
1469,FACULDADE CESUSC,Privada com fins lucrativos,,Faculdade
2632,FACULDADES INTEGRADAS DO EXTREMO SUL DA BAHIA,Privada sem fins lucrativos,UNESULBAHIA,Faculdade
1494,CENTRO UNIVERSITÁRIO CATÓLICO DE VITÓRIA,Privada sem fins lucrativos,,Centro Universitário
1752,FACULDADE AUTÔNOMA DE DIREITO,Privada com fins lucrativos,FADISP,Faculdade
1493,CENTRO UNIVERSITÁRIO ALVES FARIA,Privada com fins lucrativos,UNIALFA,Centro Universitário
1491,CENTRO UNIVERSITÁRIO INTERNACIONAL,Privada com fins lucrativos,UNINTER,Centro Universitário
20406,Faculdade Jaguar Indaiá,Privada com fins lucrativos,FJI,Faculdade
20465,Faculdade de Agronegócios de Holambra,Privada com fins lucrativos,FAAGROH,Faculdade
1490,CENTRO UNIVERSITÁRIO DE JAGUARIÚNA,Privada com fins lucrativos,UniFAJ,Centro Universitário
1488,FACULDADE LUSÓFONA DO RIO DE JANEIRO,Privada com fins lucrativos,FL-RJ,Faculdade
1487,CENTRO UNIVERSITÁRIO UNIDOM - BOSCO,Privada com fins lucrativos,UNIDOM - BOSCO,Centro Universitário
18719,FACULDADE DE EDUCAÇÃO DE SANTA CATARINA,Privada com fins lucrativos,FAESC,Faculdade
1500,FACULDADE DE ENSINO SUPERIOR DE SÃO MIGUEL DO IGUAÇU,Privada com fins lucrativos,FAESI,Faculdade
1508,Centro Universitário Metropolitano de Maringá,Privada com fins lucrativos,UNIFAMMA,Centro Universitário
1513,FACULDADE PITÁGORAS INSTITUTO CAMILLO FILHO,Privada com fins lucrativos,PITÁGORAS ICF,Faculdade
1514,FACULDADE VALE DO CRICARÉ,Privada com fins lucrativos,F.V.C.,Faculdade
1519,FACULDADE DE PATO BRANCO,Privada com fins lucrativos,FADEP,Faculdade
1521,FACULDADE ESTÁCIO DE BELÉM - ESTÁCIO BELÉM,Privada com fins lucrativos,ESTÁCIO BELÉM,Faculdade
1523,FACULDADE DE DIREITO FRANCISCO BELTRÃO,Privada com fins lucrativos,CESUL,Faculdade
1535,Faculdade de Pinhais,Privada sem fins lucrativos,FAPI,Faculdade
1536,FACULDADE DE TELÊMACO BORBA,Privada com fins lucrativos,FATEB,Faculdade
1540,INSTITUTO DE ENSINO SUPERIOR DE RONDÔNIA,Privada sem fins lucrativos,IESUR,Faculdade
1541,FACULDADE FLAMINGO,Privada com fins lucrativos,,Faculdade
1538,CENTRO UNIVERSITARIO PROJEÇÃO,Privada sem fins lucrativos,UNIPROJEÇÃO,Centro Universitário
1546,FACULDADE DE EDUCAÇÃO SÃO FRANCISCO,Privada sem fins lucrativos,FAESF,Faculdade
1552,FACULDADE UNINASSAU PARNAÍBA,Privada com fins lucrativos,,Faculdade
1556,CENTRO UNIVERSITÁRIO SETE DE SETEMBRO,Privada com fins lucrativos,UNI7,Centro Universitário
1561,FACULDADE ESAMC SOROCABA,Privada com fins lucrativos,ESAMC,Faculdade
1564,FACULDADE SUL FLUMINENSE,Privada com fins lucrativos,FASF,Faculdade
1883,CENTRO UNIVERSITÁRIO UNIFAS,Privada com fins lucrativos,,Centro Universitário
1644,FACULDADE UNIME DE EDUCAÇÃO E COMUNICAÇÃO,Privada com fins lucrativos,FEC,Faculdade
1571,FACULDADE UNIME DE CIÊNCIAS SOCIAIS,Privada com fins lucrativos,FCS,Faculdade
1565,FACULDADE UNIME DE CIÊNCIAS JURÍDICAS,Privada com fins lucrativos,FCJ,Faculdade
2037,FACULDADE UNIME DE CIÊNCIAS EXATAS E TECNOLÓGICAS,Privada com fins lucrativos,FCT,Faculdade
1572,FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS,Privada com fins lucrativos,FACISA,Faculdade
11862,FACULDADE ALFREDO NASSER DE REMANSO,Privada sem fins lucrativos,,Faculdade
1573,FACULDADE ALFREDO NASSER,Privada sem fins lucrativos,FAN,Faculdade
4922,FACULDADE INTEGRADA DAS CATARATAS,Privada com fins lucrativos,,Faculdade
1574,FACULDADE EDUCACIONAL DE MEDIANEIRA,Privada com fins lucrativos,UDC Medianeira,Faculdade
1577,FACULDADE INTERMUNICIPAL DO NOROESTE DO PARANÁ,Privada sem fins lucrativos,FACINOR,Faculdade
1580,FACULDADE DE CIÊNCIAS E EDUCAÇÃO SENA AIRES,Privada com fins lucrativos,FACESA,Faculdade
1585,FACULDADE ENERGIA,Privada com fins lucrativos,,Faculdade
4256,Centro Universitário FIP-MOC,Privada com fins lucrativos,,Centro Universitário
22104,Faculdades Integradas Padrao,Privada com fins lucrativos,FIP GUANAMBI,Faculdade
1590,CENTRO UNIVERSITÁRIO ESTÁCIO DE SÃO LUÍS,Privada com fins lucrativos,ESTÁCIO SÃO LUÍS,Faculdade
1591,FACULDADE ESTÁCIO MACAPÁ - ESTÁCIO MACAPÁ,Privada sem fins lucrativos,ESTÁCIO MACAPÁ,Faculdade
1592,FACULDADE DE ODONTOLOGIA DE MANAUS,Privada sem fins lucrativos,FOM,Faculdade
3613,FACULDADES INTEGRADAS IESGO,Privada com fins lucrativos,IESGO,Faculdade
1596,FACULDADE DE CIÊNCIAS E EDUCAÇÃO DO ESPÍRITO SANTO,Privada com fins lucrativos,UNIVES,Faculdade
1597,FACULDADE SANTA FÉ,Privada com fins lucrativos,CESSF,Faculdade
1598,CENTRO UNIVERSITÁRIO UNA DE UBERLÂNDIA,Privada com fins lucrativos,,Centro Universitário
15452,CENTRO UNIVERSITÁRIO UNA DE BOM DESPACHO,Privada com fins lucrativos,UNA,Centro Universitário
1599,CENTRO UNIVERSITÁRIO PRESIDENTE TANCREDO DE ALMEIDA NEVES,Privada com fins lucrativos,UNIPTAN,Centro Universitário
1600,INSTITUTO DE CIÊNCIAS DA SAÚDE,Privada sem fins lucrativos,ICS,Faculdade
1601,FACULDADE CIDADE DE COROMANDEL,Privada sem fins lucrativos,FCC,Faculdade
1606,FACULDADES INTEGRADAS DE CASSILÂNDIA,Privada com fins lucrativos,FIC,Faculdade
1607,FACULDADE LUTERANA SÃO MARCOS,Privada sem fins lucrativos,FALSM,Faculdade
1609,FACULDADE DOS CERRADOS PIAUIENSES,Privada com fins lucrativos,FCP,Faculdade
1610,FACULDADE DAS ATIVIDADES EMPRESARIAIS DE TERESINA,Privada sem fins lucrativos,FAETE,Faculdade
1611,FACULDADE EDUCACIONAL DE ARAPOTI,Privada com fins lucrativos,FATI,Faculdade
1613,FACULDADE ADVENTISTA PARANAENSE,Privada sem fins lucrativos,IAP,Faculdade
1615,INSTITUTO SUPERIOR DO LITORAL DO PARANÁ,Privada sem fins lucrativos,ISULPAR,Faculdade
1620,FACULDADE SANTA RITA,Privada com fins lucrativos,FASAR,Faculdade
11586,FACULDADES NETWORK - CAMPUS SUMARÉ,Privada com fins lucrativos,,Faculdade
1621,FACULDADE NETWORK,Privada com fins lucrativos,NWK,Faculdade
1628,FACULDADE DE CIÊNCIAS HUMANAS DE AGUAÍ,Privada com fins lucrativos,FACHA,Faculdade
1639,FACULDADE HÉLIO ROCHA,Privada com fins lucrativos,FHR,Faculdade
22093,Faculdade AGES de Medicina,Privada com fins lucrativos,Faculdade AGES,Faculdade
1640,CENTRO UNIVERSITÁRIO AGES,Privada com fins lucrativos,UniAGES,Centro Universitário
18296,Faculdade AGES de Tucano,Privada com fins lucrativos,Faculdade AGES,Faculdade
1641,CENTRO UNIVERSITÁRIO SOCIAL DA BAHIA,Privada sem fins lucrativos,UNISBA,Centro Universitário
1643,FACULDADE ANÍSIO TEIXEIRA DE FEIRA DE SANTANA,Privada sem fins lucrativos,FAT,Faculdade
1646,FACULDADE DE EDUCAÇÃO CIÊNCIAS E LETRAS DE PARAÍSO,Pública Municipal,FECIPAR,Faculdade
1647,FACULDADE DE ENSINO E CULTURA DO CEARÁ,Privada com fins lucrativos,FAECE,Faculdade
2240,FACULDADE DE FORTALEZA,Privada com fins lucrativos,FAFOR,Faculdade
12847,FACULDADE EDUCACIONAL DE FRANCISCO BELTRÃO,Privada com fins lucrativos,FEFB,Faculdade
1657,CENTRO UNIVERSITÁRIO UNISEP,Privada com fins lucrativos,,Centro Universitário
1658,CENTRO UNIVERSITÁRIO DA GRANDE FORTALEZA,Privada com fins lucrativos,UNIGRANDE,Centro Universitário
1660,CENTRO UNIVERSITÁRIO ESTÁCIO DE BRASÍLIA - ESTÁCIO BRASÍLIA,Privada com fins lucrativos,ESTÁCIO BRASÍLIA,Centro Universitário
1663,FACULDADE ARAGUAIA,Privada com fins lucrativos,FARA,Faculdade
1664,FACULDADE DA SAÚDE E ECOLOGIA HUMANA,Privada com fins lucrativos,FASEH,Faculdade
1666,CENTRO UNIVERSITÁRIO UNIHORIZONTES,Privada com fins lucrativos,,Centro Universitário
1669,INSTITUTO METROPOLITANO DE ENSINO SUPERIOR,Privada com fins lucrativos,IMES,Faculdade
1670,FACULDADE ASA DE BRUMADINHO,Privada com fins lucrativos,IECEMB - FAB,Faculdade
1672,INSTITUTO ESPERANÇA DE ENSINO SUPERIOR,Privada sem fins lucrativos,IESPES,Faculdade
1675,FACULDADE METROPOLITANA DA GRANDE RECIFE,Privada sem fins lucrativos,UNESJ,Faculdade
1676,CENTRO UNIVERSITÁRIO SÃO MIGUEL,Privada com fins lucrativos,UNISÃOMIGUEL,Centro Universitário
1677,FACULDADE DE ENSINO SUPERIOR DO PIAUÍ,Privada com fins lucrativos,FAESPI,Faculdade
1679,FACULDADE DE CAMPINA GRANDE DO SUL,Privada com fins lucrativos,FACSUL,Faculdade
1680,Faculdade Unirb - Mossoró,Privada com fins lucrativos,F. UNIRB,Faculdade
1682,FACULDADE SALESIANA MARIA AUXILIADORA,Privada sem fins lucrativos,FSMA,Faculdade
1683,CENTRO UNIVERSITÁRIO MAURÍCIO DE NASSAU DE TERESINA,Privada com fins lucrativos,,Centro Universitário
5520,FACULDADE CATHEDRAL,Privada com fins lucrativos,FACES,Faculdade
1690,FACULDADE DE SÃO VICENTE,Privada com fins lucrativos,FSV,Faculdade
1693,FACULDADE ITANHAÉM,Privada com fins lucrativos,FAITA,Faculdade
1694,ESCOLA SUPERIOR DE CRICIÚMA - ESUCRI,Privada com fins lucrativos,ESUCRI,Faculdade
21931,Faculdade Una de Jataí,Privada com fins lucrativos,Una,Faculdade
21932,Instituto Una de Jataí,Privada com fins lucrativos,Una,Faculdade
1696,FACULDADE CENTRAL DE CRISTALINA,Privada com fins lucrativos,FACEC,Faculdade
1697,CENTRO UNIVERSITÁRIO FACOL,Privada sem fins lucrativos,UNIFACOL,Centro Universitário
5511,CENTRO UNIVERSITÁRIO CAMPO REAL,Privada com fins lucrativos,,Centro Universitário
1699,FACULDADE DE EDUCAÇÃO DE JARU,Privada sem fins lucrativos,UNICENTRO,Faculdade
18260,Faculdade Estácio de Imperatriz - ESTÁCIO IMPERATRIZ,Privada com fins lucrativos,,Faculdade
1702,CENTRO UNIVERSITÁRIO ESTÁCIO DA AMAZÔNIA,Privada com fins lucrativos,ESTÁCIO AMAZÔNIA,Centro Universitário
21268,FACULDADE ESTÁCIO DE ANANINDEUA,Privada com fins lucrativos,,Faculdade
18010,Faculdade Estácio de Cuiabá,Privada com fins lucrativos,ESTÁCIO CUIABÁ,Faculdade
1703,INSTITUTO DE ENSINO SUPERIOR DE RIO VERDE,Privada sem fins lucrativos,IESRIVER,Faculdade
4163,CENTRO UNIVERSITÁRIO BARRIGA VERDE,Privada sem fins lucrativos,UNIBAVE,Centro Universitário
1992,INSTITUTO DE ENSINO SUPERIOR DE PIEDADE,Privada com fins lucrativos,IESP,Faculdade
1708,INSTITUTO PERNAMBUCANO DE ENSINO SUPERIOR,Privada com fins lucrativos,IPESU,Faculdade
1706,FACULDADE DE INFORMÁTICA DO RECIFE,Privada com fins lucrativos,FACIR,Faculdade
1707,FACULDADE DE CIÊNCIAS CONTÁBEIS DE RECIFE,Privada com fins lucrativos,FACCOR,Faculdade
2242,FACULDADE DO RECIFE,Privada com fins lucrativos,FAREC,Faculdade
2566,INSTITUTO DE ENSINO SUPERIOR DE OLINDA,Privada com fins lucrativos,IESO,Faculdade
1712,FACULDADE DE CIÊNCIAS E TECNOLOGIA DE TERESINA,Privada com fins lucrativos,FACET,Faculdade
1713,FACULDADE DE TECNOLOGIA DE SÃO VICENTE,Privada com fins lucrativos,FATEF,Faculdade
1790,FACULDADE DO SUL DA BAHIA,Privada sem fins lucrativos,FASB,Faculdade
1717,Faculdade de Imperatriz Wyden,Privada com fins lucrativos,Facimp Wyden,Faculdade
1718,FACULDADE NOBRE DE FEIRA DE SANTANA,Privada com fins lucrativos,FAN,Faculdade
1720,FACULDADE MINAS GERAIS,Privada com fins lucrativos,FAMIG,Faculdade
1721,FACULDADE DE VIÇOSA,Privada com fins lucrativos,FDV,Faculdade
19943,Faculdade Sapiens,Privada com fins lucrativos,SAPIENS,Faculdade
1723,ESCOLA SUPERIOR DE ADMINISTRAÇÃO E GESTÃO STRONG,Privada sem fins lucrativos,,Faculdade
4943,ESCOLA SUPERIOR DE ADMINISTRAÇÃO E GESTÃO STRONG DA BAIXADA SANTISTA,Privada sem fins lucrativos,,Faculdade
1725,FACULDADE XV DE AGOSTO,Privada com fins lucrativos,FAQ,Faculdade
1726,CENTRO UNIVERSITÁRIO SANTA AMÉLIA,Privada com fins lucrativos,SECAL,Centro Universitário
1727,FACULDADE DE CARIACICA,Privada com fins lucrativos,FAC DE CARIACICA,Faculdade
1515,FACULDADE DE EDUCAÇÃO DE PORTO VELHO,Privada com fins lucrativos,UNIRON,Faculdade
1728,FACULDADE INTERAMERICANA DE PORTO VELHO,Privada com fins lucrativos,UNIRON,Faculdade
1733,FACULDADE DE ENSINO SUPERIOR DE MARECHAL CÂNDIDO RONDON,Privada com fins lucrativos,ISEPE  RONDON,Faculdade
2312,FACULDADE LUTERANA RUI BARBOSA,Privada sem fins lucrativos,FALURB,Faculdade
1735,CENTRO UNIVERSITÁRIO DOUTOR LEÃO SAMPAIO,Privada com fins lucrativos,UNILEÃO,Centro Universitário
1736,CENTRO UNIVERSITÁRIO LA SALLE DO RIO DE JANEIRO,Privada sem fins lucrativos,UNILASALLE/RJ,Centro Universitário
1739,FACULDADE FORTIUM SÃO SEBASTIÃO,Privada sem fins lucrativos,,Faculdade
1762,FACULDADE DE TECNOLOGIA E NEGÓCIOS CARLOS DRUMMOND DE ANDRADE,Privada com fins lucrativos,,Faculdade
1742,FACULDADE DE TECNOLOGIA CARLOS DRUMMOND DE ANDRADE,Privada com fins lucrativos,CSET DRUMMOND,Faculdade
1743,FACULDADE DE TECNOLOGIA OSWALDO CRUZ,Privada com fins lucrativos,FATEC OSWALDO CRUZ,Faculdade
1749,FACULDADE LUSO-BRASILEIRA,Privada sem fins lucrativos,FALUB,Faculdade
19838,Faculdade Lusitana de Pernambuco,Privada sem fins lucrativos,FALUP,Faculdade
1753,FACULDADE DE ENFERMAGEM NOVA ESPERANÇA,Privada com fins lucrativos,FACENE,Faculdade
4431,FACULDADE DE ENFERMAGEM NOVA ESPERANÇA DE MOSSORÓ - FACENE/RN,Privada com fins lucrativos,FACENE/RN,Faculdade
1995,FACULDADE DE MEDICINA NOVA ESPERANÇA,Privada com fins lucrativos,FAMENE,Faculdade
1756,FACULDADE ASSOCIADA BRASIL,Privada sem fins lucrativos,FAB,Faculdade
1758,FACULDADE INDEPENDENTE DO NORDESTE,Privada com fins lucrativos,FAINOR,Faculdade
1759,FACULDADE PADRE JOÃO BAGOZZI,Privada sem fins lucrativos,FACULDADE BAGOZZI,Faculdade
1766,FACULDADE ESPÍRITO SANTENSE,Privada sem fins lucrativos,UNICAPE,Faculdade
17289,Faculdade Uriel de Almeida Leitao,Privada com fins lucrativos,,Faculdade
1772,Centro Universitário Fanor Wyden,Privada com fins lucrativos,UniFanor Wyden,Centro Universitário
1734,Faculdade Integral Diferencial Wyden,Privada com fins lucrativos,Facid Wyden,Faculdade
1410,Faculdade Área1 Wyden,Privada com fins lucrativos,Área1 Wyden,Faculdade
1255,Centro Universitário FBV Wyden,Privada com fins lucrativos,UniFBV Wyden,Centro Universitário
1773,CENTRO UNIVERSITÁRIO FAI,Privada com fins lucrativos,,Centro Universitário
1632,FACULDADE PITÁGORAS DE LONDRINA,Privada com fins lucrativos,,Faculdade
4141,FACULDADE ANHANGUERA DE TAUBATÉ,Privada com fins lucrativos,,Faculdade
3149,FACULDADE PITÁGORAS DE DIVINÓPOLIS - FPD,Privada com fins lucrativos,FPD,Faculdade
1258,FACULDADE DE CASCAVEL,Privada com fins lucrativos,,Faculdade
1777,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI,Privada com fins lucrativos,UNIVINCI,Centro Universitário
1775,Centro Universitário Favip Wyden,Privada com fins lucrativos,UniFavip Wyden,Centro Universitário
1779,FACULDADE AIEC,Privada com fins lucrativos,AIEC / FAAB,Faculdade
1781,FACULDADE INTESP,Privada sem fins lucrativos,INTESP,Faculdade
1785,FACULDADE DE COLIDER,Privada sem fins lucrativos,FACIDER,Faculdade
1786,INSTITUTO MACHADENSE DE ENSINO SUPERIOR,Privada sem fins lucrativos,IMES,Faculdade
1788,FACULDADE DE ADMINISTRAÇÃO E ARTES DE LIMEIRA,Privada com fins lucrativos,FAAL,Faculdade
1789,FACULDADE CATUAÍ,Privada com fins lucrativos,ICES,Faculdade
1927,CENTRO UNIVERSITÁRIO DO VALE DO IGUAÇU,Privada com fins lucrativos,UNIGUAÇU,Centro Universitário
1800,Faculdade REGES de Realeza,Privada sem fins lucrativos,,Faculdade
1801,FACULDADE DOM BOSCO DE UBIRATÃ,Privada sem fins lucrativos,DOM BOSCO UBIRATÃ,Faculdade
12533,FACULDADE DOM BOSCO DE CAPITÃO LEÔNIDAS MARQUES,Privada sem fins lucrativos,,Faculdade
2831,FACULDADE DOM BOSCO DE GOIOERÊ,Privada sem fins lucrativos,DOM BOSCO GOIOERÊ,Faculdade
1805,CENTRO UNIVERSITÁRIO DOS GUARARAPES,Privada com fins lucrativos,UNIFG,Centro Universitário
14002,Faculdade dos Guararapes,Privada com fins lucrativos,FG,Faculdade
1806,FACULDADE FERNÃO DIAS,Privada com fins lucrativos,FAFE,Faculdade
1815,FACULDADE DO INSTITUTO BRASIL,Privada com fins lucrativos,FIBRA,Faculdade
4867,FACULDADE PITÁGORAS DE GUARAPARI,Privada com fins lucrativos,,Faculdade
1818,FACULDADE PITÁGORAS DE BELO HORIZONTE,Privada com fins lucrativos,FPAS,Faculdade
13684,FACULDADE PITÁGORAS DE CONTAGEM,Privada com fins lucrativos,PIT Contagem,Faculdade
11750,FACULDADE ANHANGUERA PITÁGORAS VOTORANTIM,Privada com fins lucrativos,-,Faculdade
22235,Faculdade de Ciências Jurídicas de Pouso Alegre,Privada com fins lucrativos,,Faculdade
22112,Faculdade Pitágoras de Aracati,Privada com fins lucrativos,,Faculdade
891,FACULDADE  PITÁGORAS,Privada com fins lucrativos,,Faculdade
5066,FACULDADE PITÁGORAS DE TECNOLOGIA DE CONTAGEM,Privada com fins lucrativos,,Faculdade
4865,FACULDADE PITÁGORAS DE SÃO LUIZ,Privada com fins lucrativos,,Faculdade
4863,FACULDADE PITÁGORAS DE POÇOS DE CALDAS,Privada com fins lucrativos,,Faculdade
2271,FACULDADE PITÁGORAS DE IPATINGA,Privada com fins lucrativos,FPI,Faculdade
1668,FACULDADE PITÁGORAS DE MINAS GERAIS,Privada com fins lucrativos,,Faculdade
4362,FACULDADE PITÁGORAS DE BETIM,Privada com fins lucrativos,PITÁGORAS-BETIM,Faculdade
22157,Faculdade de Ciências Jurídicas de Serrinha,Privada com fins lucrativos,,Faculdade
18639,Faculdade Pitágoras de Bacabal,Privada com fins lucrativos,,Faculdade
21882,Faculdade Pitágoras de Altamira,Privada com fins lucrativos,,Faculdade
13743,FACULDADE PITÁGORAS DE GOVERNADOR VALADARES,Privada com fins lucrativos,PIT GV,Faculdade
22059,Faculdade Pitágoras de Medicina de Eunápolis,Privada com fins lucrativos,,Faculdade
21903,Faculdade Pitágoras de Pouso Alegre,Privada com fins lucrativos,,Faculdade
14429,FACULDADE PITÁGORAS DE MACEIÓ,Privada com fins lucrativos,,Faculdade
1819,CENTRO UNIVERSITÁRIO FARIAS BRITO,Privada com fins lucrativos,,Centro Universitário
1821,FACULDADE LIONS,Privada sem fins lucrativos,FAC-LIONS,Faculdade
1822,FACULDADE SUL-AMERICANA,Privada com fins lucrativos,FASAM,Faculdade
1823,INSTITUTO DE ENSINO SUPERIOR DO AMAPÁ,Privada com fins lucrativos,IESAP,Faculdade
17348,Faculdade Alis de Itabirito,Privada sem fins lucrativos,,Faculdade
1828,ESCOLA DA CIDADE - FACULDADE DE ARQUITETURA E URBANISMO,Privada sem fins lucrativos,ESCOLA DA CIDADE,Faculdade
1834,FACULDADE DE AGUDOS,Privada sem fins lucrativos,FAAG,Faculdade
13481,FACULDADES INTEGRADAS RIO BRANCO GRANJA VIANNA,Privada sem fins lucrativos,FRB-GV,Faculdade
1838,FACULDADES INTEGRADAS RIO BRANCO,Privada sem fins lucrativos,FRB,Faculdade
1843,FACULDADE DE ADMINISTRAÇÃO DE CAMPO BELO,Privada sem fins lucrativos,FACAMP,Faculdade
1852,FACULDADE SABERES,Privada com fins lucrativos,SABERES,Faculdade
1030,Centro Universitário IBMEC,Privada com fins lucrativos,IBMEC,Centro Universitário
2465,FACULDADE IBMEC SÃO PAULO,Privada com fins lucrativos,IBMEC SP,Faculdade
1484,FACULDADE IBMEC,Privada com fins lucrativos,IBMEC,Faculdade
2279,Centro Universitário Metrocamp Wyden,Privada com fins lucrativos,UniMetrocamp Wyden,Centro Universitário
1856,FACULDADE DO NORTE NOVO DE APUCARANA,Privada sem fins lucrativos,FACNOPAR,Faculdade
1862,FACULDADE DA REGIÃO SERRANA,Privada com fins lucrativos,FARESE,Faculdade
1864,FACULDADE DE ADMINISTRAÇÃO DA ASSOCIAÇÃO BRASILIENSE DE EDUCAÇÃO,Privada sem fins lucrativos,FABE,Faculdade
1873,FACULDADE MERCÚRIO,Privada sem fins lucrativos,FAMERC,Faculdade
1875,FACULDADE DE FILOSOFIA  CIÊNCIAS E LETRAS DE IBITINGA,Pública Municipal,FAIBI,Faculdade
1876,FACULDADE MUNICIPAL PROFESSOR FRANCO MONTORO DE MOGI GUAÇU,Pública Municipal,FMPFM,Faculdade
1879,Centro Universitário UNIFACEAR,Privada com fins lucrativos,,Centro Universitário
20330,Faculdade Educacional Araucária,Privada com fins lucrativos,Facear,Faculdade
1880,FACULDADE CASA DO ESTUDANTE,Privada com fins lucrativos,FACE,Faculdade
1881,FACULDADE DA ESCADA,Privada com fins lucrativos,FAESC,Faculdade
1885,CENTRO UNIVERSITÁRIO UNIDADE DE ENSINO SUPERIOR DOM BOSCO,Privada com fins lucrativos,UNDB,Centro Universitário
1892,Centro Universitário de Excelência Eniac,Privada com fins lucrativos,ENIAC,Centro Universitário
3294,CENTRO UNIVERSITÁRIO FAVENI,Privada com fins lucrativos,UNIFAVENI,Centro Universitário
1894,FACULDADE EUROPÉIA DE ADMINISTRAÇÃO E MARKETING,Privada com fins lucrativos,FEPAM,Faculdade
1895,CENTRO UNIVERSITÁRIO CHRISTUS,Privada com fins lucrativos,UNICHRISTUS,Centro Universitário
1898,FACULDADE DO LITORAL SUL PAULISTA,Privada com fins lucrativos,FALS,Faculdade
1900,Centro Universitário do Paraná,Privada sem fins lucrativos,UniFaesp,Centro Universitário
1906,INSTITUTO DE ENSINO SUPERIOR MATERDEI,Privada com fins lucrativos,IES-MATERDEI,Faculdade
