NUM_CURSOS,CODIGO_IES,DEFICIENCIA_FISICA,DEFICIENCIA_VISUAL,DEFICIENCIA_AUDITIVA,DEFICIENCIA_COGNITIVA,DEFICIENCIA_MULTIPLA,RECURSOS_DEF_FISICA,RECURSOS_DEF_VISUAL,RECURSOS_DEF_AUDITIVA,RECURSOS_DEF_COGNITIVA,RECURSOS_DEF_MULTIPLA,CLASS
31,1658,0.0,1.0,0.0,0.0,0.0,0.1612903225806451,0.1290322580645161,0.1290322580645161,0.0967741935483871,0.0967741935483871,1
13,1659,2.0,2.0,2.0,0.0,0.0,2.769230769230769,3.230769230769231,2.769230769230769,1.8461538461538465,1.8461538461538465,3
26,1660,11.0,9.0,7.0,2.0,0.0,6.461538461538462,7.538461538461538,6.461538461538462,4.307692307692308,4.307692307692308,0
9,1661,3.0,0.0,1.0,0.0,0.0,2.6666666666666665,3.111111111111111,3.555555555555556,1.7777777777777777,1.7777777777777777,3
21,1663,0.0,1.0,0.0,1.0,1.0,0.8571428571428571,0.8571428571428571,1.0,0.5714285714285714,0.5714285714285714,2
6,1664,0.0,5.0,1.0,6.0,0.0,8.0,10.0,8.0,4.0,4.0,1
27,1666,4.0,3.0,1.0,0.0,0.0,1.3333333333333333,1.5555555555555556,1.2592592592592593,0.9629629629629628,0.9629629629629628,0
2,1668,8.0,8.0,2.0,4.0,0.0,54.0,54.0,72.0,36.0,36.0,1
15,1672,0.0,0.0,1.0,0.0,0.0,0.2,0.2666666666666666,0.2,0.1333333333333333,0.1333333333333333,0
19,1675,0.0,4.0,0.0,0.0,3.0,0.9473684210526316,0.7368421052631579,0.8947368421052632,0.6842105263157895,0.6842105263157895,0
7,1677,1.0,2.0,0.0,0.0,0.0,2.571428571428572,3.4285714285714284,3.4285714285714284,1.7142857142857142,1.7142857142857142,0
20,1683,3.0,0.0,0.0,0.0,0.0,0.0,0.15,0.3,0.0,0.0,3
24,1690,0.0,2.0,1.0,1.0,0.0,1.0,1.5,1.3333333333333333,0.6666666666666666,0.6666666666666666,1
9,1692,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.8888888888888888,0.4444444444444444,0.4444444444444444,0
12,1694,2.0,0.0,1.0,2.0,0.0,2.083333333333333,2.9166666666666665,2.083333333333333,1.25,1.25,1
3,1696,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
16,1697,6.0,3.0,2.0,0.0,0.0,0.0,0.0,1125.0,0.0,0.0,3
11,1700,1.0,2.0,1.0,0.0,0.0,0.2727272727272727,0.2727272727272727,0.8181818181818182,0.2727272727272727,0.2727272727272727,2
25,1702,6.0,5.0,2.0,0.0,0.0,2.6,2.08,3.12,1.56,1.56,3
18,1703,0.0,1.0,0.0,0.0,0.0,0.2222222222222222,0.1111111111111111,0.1666666666666666,0.1111111111111111,0.1111111111111111,1
14,1708,2.0,1.0,1.0,0.0,0.0,1.7142857142857142,2.2857142857142856,2.0,1.1428571428571428,1.1428571428571428,3
20,1709,5.0,0.0,5.0,0.0,0.0,0.7,0.55,1.15,0.55,0.55,3
4,1710,5.0,6.0,2.0,2.0,0.0,19.5,19.5,26.0,13.0,13.0,1
5,1713,0.0,2.0,0.0,0.0,0.0,1.6,0.8,1.2,0.8,0.8,1
3,1714,2.0,0.0,0.0,3.0,1.0,2.0,4.0,2.0,2.0,2.0,2
37,1716,9.0,17.0,5.0,3.0,1.0,4.45945945945946,2.675675675675676,3.675675675675676,2.675675675675676,2.675675675675676,1
9,1718,1.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.4444444444444444,0.8888888888888888,0.4444444444444444,0.4444444444444444,3
5,1723,1.0,0.0,0.0,0.0,0.0,1.2,1.6,1.6,0.8,0.8,2
12,1728,1.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.1666666666666666,0.0,0.0,3
2,1731,1.0,2.0,0.0,0.0,0.0,9.0,9.0,12.0,6.0,6.0,3
5,1733,0.0,2.0,0.0,0.0,1.0,3.6,5.4,4.8,2.4,2.4,0
28,1734,1.0,1.0,0.0,0.0,0.0,0.2857142857142857,0.2142857142857142,0.4285714285714285,0.1428571428571428,0.1428571428571428,0
15,1735,0.0,0.0,1.0,0.0,0.0,0.4,0.6,0.5333333333333333,0.2666666666666666,0.2666666666666666,2
11,1736,1.0,0.0,1.0,1.0,0.0,1.3636363636363635,1.9090909090909087,1.7272727272727273,0.9090909090909092,0.9090909090909092,3
29,1742,2.0,10.0,0.0,4.0,0.0,3.2413793103448274,3.2758620689655173,3.7586206896551726,2.1379310344827585,2.1379310344827585,2
4,1749,1.0,0.0,0.0,0.0,0.0,0.5,0.75,1.0,0.25,0.25,1
8,1753,12.0,1.0,0.0,0.0,0.0,9.75,14625.0,13.0,6.5,6.5,3
15,1758,4.0,8.0,1.0,0.0,0.0,5.2,4.333333333333333,4.333333333333333,3.466666666666667,3.466666666666667,3
22,1759,0.0,0.0,0.0,1.0,0.0,0.2727272727272727,0.3181818181818182,0.3636363636363636,0.1818181818181818,0.1818181818181818,2
18,1762,2.0,4.0,0.0,1.0,0.0,2.333333333333333,2.7222222222222223,2.7222222222222223,1.5555555555555556,1.5555555555555556,1
3,1766,0.0,0.0,1.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,1
12,1767,9.0,17.0,5.0,8.0,0.0,15.5,15.5,20.666666666666668,10.333333333333334,10.333333333333334,2
62,1772,1.0,0.0,0.0,0.0,0.0,0.0967741935483871,0.0967741935483871,0.0806451612903225,0.064516129032258,0.064516129032258,0
14,1773,1.0,0.0,0.0,1.0,0.0,0.7142857142857143,0.8571428571428571,1.0,0.4285714285714285,0.4285714285714285,2
10,1774,16.0,21.0,5.0,4.0,1.0,23.4,23.4,31.2,15.6,15.6,3
7,1776,3.0,1.0,1.0,1.0,0.0,5.142857142857143,5.142857142857143,6.857142857142857,3.4285714285714284,3.4285714285714284,3
14,1777,1.0,4.0,1.0,5.0,0.0,3.4285714285714284,4.571428571428571,4.571428571428571,2.2857142857142856,2.2857142857142856,1
3,1779,2.0,0.0,0.0,0.0,0.0,2.6666666666666665,2.0,2.0,1.3333333333333333,1.3333333333333333,1
9,1783,0.0,1.0,0.0,1.0,0.0,1.0,0.8888888888888888,1.4444444444444444,0.6666666666666666,0.6666666666666666,2
3,1786,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.6666666666666667,1.3333333333333333,1.3333333333333333,0
10,1788,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6,1789,0.0,0.0,2.0,0.0,0.0,1.1666666666666667,1.0,1.5,0.8333333333333334,0.8333333333333334,0
12,1790,1.0,0.0,1.0,0.0,0.0,0.1666666666666666,0.3333333333333333,0.3333333333333333,0.1666666666666666,0.1666666666666666,1
2,1797,1.0,1.0,1.0,0.0,0.0,6.0,6.0,4.5,4.5,4.5,2
10,1804,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.3,0.3,0
58,1805,1.0,3.0,2.0,3.0,1.0,1.0344827586206895,1.5517241379310345,1.3793103448275863,0.6896551724137931,0.6896551724137931,0
10,1806,0.0,0.0,0.0,1.0,0.0,0.2,0.1,0.2,0.1,0.1,3
110,1807,107.0,29.0,38.0,13.0,6.0,0.0,0.0,1.690909090909091,0.0,0.0,1
58,1808,22.0,18.0,11.0,13.0,4.0,4.137931034482759,4.344827586206897,5.068965517241379,2.706896551724138,2.706896551724138,3
32,1809,21.0,11.0,7.0,7.0,15.0,1.6875,1.5,1875.0,0.96875,0.96875,0
146,1810,105.0,87.0,28.0,90.0,11.0,3.821917808219178,5.061643835616438,5.657534246575342,2.363013698630137,2.363013698630137,2
62,1811,3.0,1.0,0.0,2.0,0.0,0.2741935483870967,0.2096774193548387,0.3709677419354839,0.1774193548387097,0.1774193548387097,1
28,1812,5.0,4.0,1.0,0.0,0.0,0.6428571428571429,0.4285714285714285,0.8928571428571429,0.3928571428571428,0.3928571428571428,3
44,1813,17.0,12.0,4.0,3.0,0.0,1.9545454545454544,2.5681818181818183,2.727272727272727,1.3863636363636365,1.3863636363636365,0
5,1815,3.0,1.0,0.0,0.0,0.0,4.8,4.8,4.8,3.2,3.2,0
10,1817,1.0,1.0,0.0,1.0,0.0,1.8,2.7,2.4,1.2,1.2,3
58,1818,45.0,63.0,33.0,35.0,0.0,15.827586206896552,15.827586206896552,21.103448275862068,10.551724137931034,10.551724137931034,2
21,1819,1.0,1.0,1.0,6.0,0.0,2.142857142857143,1.7142857142857142,2.142857142857143,1.2857142857142858,1.2857142857142858,2
57,1820,42.0,25.0,16.0,9.0,7.0,6.192982456140351,7.0701754385964914,7.894736842105263,4.035087719298246,4.035087719298246,3
5,1821,0.0,1.0,1.0,0.0,0.0,0.8,0.4,0.8,0.4,0.4,3
1,1827,1.0,1.0,0.0,0.0,0.0,12.0,16.0,12.0,8.0,8.0,1
1,1828,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3
11,1830,4.0,7.0,2.0,4.0,0.0,7.090909090909091,7.090909090909091,9.454545454545457,4.727272727272728,4.727272727272728,3
3,1835,0.0,2.0,0.0,0.0,0.0,2.6666666666666665,3.0,4.333333333333333,2.0,2.0,1
32,1836,3.0,3.0,3.0,3.0,0.0,1.9375,2.0625,2.09375,1.21875,1.21875,1
19,1838,1.0,1.0,0.0,0.0,0.0,0.631578947368421,0.9473684210526316,0.8421052631578947,0.4210526315789473,0.4210526315789473,3
6,1840,0.0,1.0,1.0,0.0,0.0,2.0,1.6666666666666667,2.0,1.3333333333333333,1.3333333333333333,2
10,1841,3.0,4.0,2.0,0.0,0.0,5.0,4.3,5.2,3.4,3.4,2
6,1842,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,3
34,1846,9.0,6.0,2.0,1.0,0.0,0.0294117647058823,0.0588235294117647,0.0294117647058823,0.0294117647058823,0.0294117647058823,1
19,1847,20.0,19.0,7.0,5.0,0.0,14.526315789473683,14.526315789473683,19.36842105263158,9.68421052631579,9.68421052631579,2
14,1850,0.0,0.0,1.0,0.0,0.0,0.1428571428571428,0.2142857142857142,0.3571428571428571,0.1428571428571428,0.1428571428571428,2
6,1851,1.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,1
3,1852,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
30,1853,1.0,0.0,0.0,0.0,0.0,0.0666666666666666,0.0333333333333333,0.0666666666666666,0.0333333333333333,0.0333333333333333,3
18,1854,1.0,1.0,1.0,0.0,0.0,1.0,1.1111111111111112,1.1666666666666667,0.6666666666666666,0.6666666666666666,2
13,1856,0.0,0.0,1.0,0.0,0.0,0.0769230769230769,0.0769230769230769,0.3076923076923077,0.0769230769230769,0.0769230769230769,2
3,1857,2.0,0.0,0.0,2.0,0.0,1.3333333333333333,4.0,4.0,1.3333333333333333,1.3333333333333333,3
2,1858,1.0,0.0,0.0,0.0,0.0,1.5,1.0,2.0,1.0,1.0,1
18,1869,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0
19,1872,6.0,8.0,4.0,1.0,0.0,6.0,5.0,6.0,4.0,4.0,3
4,1874,0.0,3.0,4.0,2.0,0.0,13.5,14.0,11.25,9.0,9.0,1
7,1876,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
39,1879,2.0,1.0,1.0,0.0,0.0,0.2051282051282051,0.1025641025641025,0.2051282051282051,0.1025641025641025,0.1025641025641025,2
16,1883,16.0,24.0,7.0,26.0,0.0,22.5,22.5,30.0,15.0,15.0,0
20,1885,1.0,1.0,0.0,0.0,0.0,0.0,0.1,0.3,0.0,0.0,1
55,1892,5.0,0.0,1.0,0.0,0.0,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.4363636363636363,0.4363636363636363,2
24,1895,4.0,1.0,1.0,0.0,0.0,1.5,1.75,2.0,1.0,1.0,2
53,1900,1.0,1.0,1.0,0.0,2.0,0.5660377358490566,0.8490566037735849,0.7547169811320755,0.3773584905660377,0.3773584905660377,3
8,1907,0.0,1.0,0.0,0.0,0.0,0.75,1125.0,1.0,0.5,0.5,3
40,1908,0.0,0.0,0.0,1.0,0.0,0.0,25.0,25.0,0.0,0.0,0
6,1909,1.0,0.0,1.0,0.0,0.0,1.3333333333333333,2.0,1.6666666666666667,0.6666666666666666,0.6666666666666666,1
21,1910,2.0,0.0,0.0,0.0,0.0,0.0,0.0952380952380952,0.1904761904761904,0.0,0.0,3
18,1913,0.0,0.0,0.0,1.0,0.0,0.1666666666666666,0.1666666666666666,0.2222222222222222,0.1111111111111111,0.1111111111111111,0
25,1917,0.0,1.0,1.0,1.0,0.0,0.6,0.48,0.72,0.36,0.36,0
15,1918,2.0,0.0,0.0,2.0,0.0,1.6,1.0666666666666669,1.6,1.0666666666666669,1.0666666666666669,3
1,1926,1.0,0.0,0.0,0.0,0.0,5.0,3.0,3.0,3.0,3.0,1
20,1927,0.0,2.0,0.0,0.0,0.0,0.2,0.4,0.4,0.1,0.1,0
9,1931,1.0,0.0,1.0,0.0,0.0,1.3333333333333333,2.0,1.7777777777777777,0.8888888888888888,0.8888888888888888,3
4,1932,0.0,0.0,0.0,1.0,0.0,0.5,0.25,0.5,0.25,0.25,3
5,1933,0.0,1.0,0.0,0.0,0.0,0.4,0.6,0.2,0.2,0.2,1
11,1936,2.0,0.0,1.0,3.0,0.0,0.0,1.0909090909090908,0.5454545454545454,0.0,0.0,1
12,1939,2.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,3
5,1940,1.0,0.0,0.0,0.0,0.0,0.4,0.2,0.4,0.2,0.2,2
20,1945,9.0,23.0,4.0,4.0,0.0,10.5,10.5,14.0,7.0,7.0,2
1,1948,1.0,0.0,0.0,0.0,0.0,6.0,9.0,8.0,4.0,4.0,1
22,1949,2.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.3636363636363636,0.1818181818181818,0.1818181818181818,0.1818181818181818,2
12,1952,0.0,0.0,0.0,1.0,0.0,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.25,0.25,1
8,1957,1.0,0.0,0.0,0.0,0.0,0.5,0.75,625.0,375.0,375.0,0
10,1958,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,3
18,1965,4.0,1.0,0.0,0.0,0.0,1.0555555555555556,0.6666666666666666,1.2777777777777777,0.5555555555555556,0.5555555555555556,1
1,1977,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1
23,1978,0.0,2.0,1.0,0.0,0.0,0.6521739130434783,0.391304347826087,0.5217391304347826,0.391304347826087,0.391304347826087,3
6,1980,1.0,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,1
15,1984,2.0,0.0,0.0,1.0,0.0,1.0,0.8,1.2,0.6,0.6,2
23,1986,4.0,4.0,2.0,4.0,0.0,2.391304347826087,2.391304347826087,3.347826086956522,1.434782608695652,1.434782608695652,2
36,1988,5.0,5.0,2.0,6.0,1.0,2.5,3.333333333333333,3.333333333333333,1.6666666666666667,1.6666666666666667,3
1,1995,2.0,4.0,3.0,0.0,0.0,54.0,81.0,72.0,36.0,36.0,0
15,2005,9.0,32.0,7.0,9.0,0.0,18.0,18.0,24.0,12.0,12.0,0
3,2015,0.0,1.0,1.0,0.0,0.0,4.0,4.0,4.0,2.6666666666666665,2.6666666666666665,3
6,2022,3.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.5,0.5,0
22,2023,3.0,2.0,1.0,1.0,1.0,2.090909090909091,1.681818181818182,2.363636363636364,1.4090909090909092,1.4090909090909092,3
12,2036,7.0,5.0,2.0,0.0,0.0,5.833333333333333,5.833333333333333,7.0,3.5,3.5,3
13,2037,5.0,5.0,5.0,6.0,0.0,8.76923076923077,8.76923076923077,11.692307692307692,5.846153846153846,5.846153846153846,2
1,2039,0.0,0.0,0.0,1.0,0.0,6.0,6.0,5.0,4.0,4.0,3
15,2040,2.0,0.0,0.0,0.0,0.0,0.1333333333333333,0.1333333333333333,0.4666666666666667,0.1333333333333333,0.1333333333333333,3
3,2049,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8,2056,1.0,1.0,0.0,0.0,0.0,1.25,1.75,1375.0,875.0,875.0,2
13,2058,1.0,1.0,1.0,1.0,0.0,0.9230769230769232,0.4615384615384615,1.0,0.4615384615384615,0.4615384615384615,3
11,2079,1.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.6363636363636364,0.5454545454545454,0.3636363636363636,0.3636363636363636,1
2,2082,3.0,1.0,2.0,6.0,0.0,22.5,13.5,27.0,13.5,13.5,0
2,2084,0.0,1.0,0.0,0.0,0.0,3.0,3.0,4.0,2.0,2.0,2
3,2096,1.0,1.0,0.0,0.0,0.0,2.6666666666666665,4.0,3.333333333333333,1.3333333333333333,1.3333333333333333,2
12,2098,0.0,3.0,0.0,0.0,0.0,0.3333333333333333,0.4166666666666667,0.8333333333333334,0.1666666666666666,0.1666666666666666,3
55,2111,3.0,2.0,1.0,2.0,0.0,0.6,0.3272727272727272,0.4727272727272727,0.3272727272727272,0.3272727272727272,3
4,2117,1.0,0.0,0.0,0.0,0.0,1.25,1.0,1.25,0.75,0.75,2
23,2122,14.0,10.0,4.0,3.0,2.0,6.956521739130435,8.347826086956522,8.347826086956522,4.173913043478261,4.173913043478261,2
22,2123,1.0,0.0,0.0,0.0,0.0,0.2272727272727272,0.2272727272727272,0.2727272727272727,0.1363636363636363,0.1363636363636363,2
7,2124,0.0,0.0,0.0,1.0,0.0,0.8571428571428571,1.1428571428571428,1.0,0.5714285714285714,0.5714285714285714,1
1,2128,0.0,0.0,0.0,1.0,0.0,4.0,5.0,5.0,2.0,2.0,2
1,2129,0.0,0.0,0.0,2.0,0.0,12.0,12.0,10.0,8.0,8.0,1
21,2132,5.0,1.0,2.0,634.0,0.0,4.142857142857143,74.23809523809524,80.52380952380952,2.4285714285714284,2.4285714285714284,0
6,2133,1.0,1.0,1.0,0.0,0.0,2.0,2.6666666666666665,2.6666666666666665,1.3333333333333333,1.3333333333333333,0
1,2134,3.0,0.0,0.0,0.0,0.0,6.0,3.0,6.0,3.0,3.0,3
22,2135,8.0,1.0,3.0,0.0,0.0,3.272727272727273,4.363636363636363,4.363636363636363,2.1818181818181817,2.1818181818181817,2
3,2140,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0
2,2141,0.0,1.0,0.0,0.0,0.0,3.0,3.5,4.0,2.0,2.0,0
2,2146,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,1
78,2147,15.0,26.0,12.0,5.0,20.0,5.923076923076923,8.923076923076923,7.923076923076923,3.923076923076923,3.923076923076923,2
11,2150,0.0,1.0,2.0,0.0,0.0,1.6363636363636365,1.0909090909090908,1.3636363636363635,1.0909090909090908,1.0909090909090908,2
4,2154,1.0,0.0,0.0,0.0,0.0,1.5,1.75,1.25,1.0,1.0,0
11,2158,0.0,1.0,0.0,0.0,0.0,0.4545454545454545,0.3636363636363636,0.5454545454545454,0.2727272727272727,0.2727272727272727,3
10,2160,2.0,1.0,5.0,0.0,0.0,4.8,6.2,6.4,3.2,3.2,1
9,2165,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.8888888888888888,0.7777777777777778,0.4444444444444444,0.4444444444444444,0
21,2175,13.0,14.0,7.0,6.0,0.0,10.571428571428571,14.047619047619047,12.904761904761903,7.047619047619048,7.047619047619048,2
8,2184,0.0,1.0,0.0,1.0,0.0,1.5,1.5,1.25,1.0,1.0,3
11,2186,0.0,0.0,0.0,1.0,0.0,0.3636363636363636,0.4545454545454545,0.3636363636363636,0.2727272727272727,0.2727272727272727,1
17,2191,14.0,18.0,5.0,9.0,0.0,13.058823529411764,13.058823529411764,17.41176470588235,8.705882352941176,8.705882352941176,0
7,2192,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,1
14,2194,16.0,11.0,7.0,2.0,0.0,13.285714285714286,13.285714285714286,17.714285714285715,8.857142857142858,8.857142857142858,3
2,2205,0.0,1.0,0.0,0.0,0.0,0.0,0.5,1.5,0.0,0.0,1
8,2220,4.0,3.0,1.0,1.0,1.0,4.0,6.0,5.0,2.0,2.0,2
10,2222,2.0,0.0,0.0,1.0,0.0,1.7,1.1,1.2,1.1,1.1,2
16,2242,0.0,1.0,0.0,0.0,0.0,375.0,0.5,0.4375,0.25,0.25,0
5,2247,0.0,0.0,1.0,0.0,0.0,1.2,1.6,1.2,0.8,0.8,0
6,2257,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,2
1,2264,0.0,1.0,0.0,1.0,0.0,12.0,12.0,16.0,8.0,8.0,0
23,2271,33.0,31.0,12.0,10.0,0.0,19.82608695652174,19.82608695652174,26.43478260869565,13.217391304347826,13.217391304347826,2
22,2275,1.0,0.0,2.0,0.0,0.0,0.6818181818181818,0.6818181818181818,0.5454545454545454,0.4090909090909091,0.4090909090909091,3
5,2288,1.0,0.0,1.0,0.0,0.0,1.6,2.4,2.8,1.2,1.2,1
2,2312,0.0,1.0,0.0,0.0,0.0,3.0,4.5,4.0,2.0,2.0,0
2,2320,1.0,0.0,0.0,0.0,0.0,3.0,4.5,4.0,2.0,2.0,3
4,2323,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,3
17,2324,22.0,22.0,7.0,13.0,0.0,18.0,18.0,24.0,12.0,12.0,1
3,2328,1.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,0.6666666666666666,0.6666666666666666,0
8,2334,1.0,1.0,0.0,1.0,0.0,2.25,3.0,3.0,1.5,1.5,2
19,2336,1.0,0.0,0.0,1.0,0.0,0.4210526315789473,0.2105263157894736,0.3157894736842105,0.2105263157894736,0.2105263157894736,2
10,2343,10.0,0.0,0.0,2.0,0.0,4.2,2.1,2.2,2.1,2.1,2
10,2355,3.0,5.0,1.0,7.0,0.0,7.8,7.8,10.4,5.2,5.2,3
13,2365,5.0,1.0,1.0,2.0,0.0,4.076923076923077,5.461538461538462,5.461538461538462,2.6923076923076925,2.6923076923076925,1
7,2380,0.0,2.0,1.0,0.0,0.0,1.4285714285714286,1.1428571428571428,1.1428571428571428,0.8571428571428571,0.8571428571428571,3
16,2383,0.0,1.0,0.0,0.0,0.0,375.0,0.5625,0.5,0.25,0.25,1
3,2389,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,1
3,2397,1.0,0.0,0.0,0.0,0.0,1.3333333333333333,1.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,3
21,2402,1.0,0.0,1.0,0.0,0.0,0.5238095238095238,0.4285714285714285,0.5238095238095238,0.3333333333333333,0.3333333333333333,3
26,2408,0.0,0.0,1.0,0.0,0.0,0.1153846153846153,0.1153846153846153,0.1538461538461538,0.0769230769230769,0.0769230769230769,3
10,2413,1.0,3.0,4.0,10.0,3.0,10.8,16.2,14.4,7.2,7.2,2
8,2423,0.0,1.0,0.0,0.0,0.0,0.5,375.0,625.0,0.25,0.25,0
12,2426,0.0,4.0,0.0,0.0,0.0,2.0,3.0,2.6666666666666665,1.3333333333333333,1.3333333333333333,3
8,2428,0.0,0.0,1.0,0.0,0.0,0.75,875.0,875.0,0.5,0.5,3
20,2437,13.0,19.0,2.0,9.0,0.0,12.3,12.3,16.4,8.2,8.2,0
11,2440,1.0,1.0,1.0,0.0,1.0,2.1818181818181817,3.272727272727273,2.909090909090909,1.4545454545454546,1.4545454545454546,2
6,2450,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1666666666666666,0.1666666666666666,0
7,2459,1.0,0.0,1.0,0.0,0.0,0.8571428571428571,0.8571428571428571,0.5714285714285714,0.5714285714285714,0.5714285714285714,1
8,2460,0.0,1.0,1.0,0.0,0.0,1.5,1.0,1.75,1.0,1.0,0
4,2465,0.0,1.0,1.0,0.0,0.0,2.5,2.0,2.0,1.5,1.5,0
11,2466,2.0,1.0,0.0,0.0,0.0,1.2727272727272727,1.4545454545454546,1.181818181818182,0.9090909090909092,0.9090909090909092,0
8,2469,1.0,0.0,0.0,0.0,0.0,375.0,0.25,0.25,0.25,0.25,1
9,2484,3.0,0.0,0.0,0.0,0.0,1.6666666666666667,1.0,1.3333333333333333,1.0,1.0,1
3,2485,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
8,2488,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
14,2494,2.0,0.0,0.0,0.0,0.0,0.7857142857142857,1.2142857142857142,1.0714285714285714,0.5,0.5,3
66,2497,1.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.106060606060606,0.106060606060606,0.0606060606060606,0.0606060606060606,0
18,2501,6.0,1.0,1.0,0.0,1.0,2.2222222222222223,1.7777777777777777,2.6666666666666665,1.3333333333333333,1.3333333333333333,2
1,2511,5.0,3.0,0.0,0.0,0.0,36.0,36.0,48.0,24.0,24.0,1
9,2513,2.0,8.0,3.0,7.0,0.0,13.0,12.22222222222222,11.11111111111111,8.555555555555555,8.555555555555555,0
5,2536,1.0,3.0,0.0,0.0,0.0,0.4,0.8,2.4,0.4,0.4,1
7,2537,0.0,1.0,0.0,0.0,0.0,0.8571428571428571,1.0,1.1428571428571428,0.5714285714285714,0.5714285714285714,1
4,2539,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
7,2548,1.0,0.0,1.0,0.0,0.0,1.7142857142857142,2.571428571428572,2.2857142857142856,1.1428571428571428,1.1428571428571428,0
5,2554,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0
25,2556,17.0,63.0,18.0,16.0,5.0,24.0,36.0,32.0,16.0,16.0,1
27,2560,0.0,3.0,2.0,0.0,0.0,0.8518518518518519,0.5555555555555556,0.925925925925926,0.5185185185185185,0.5185185185185185,0
78,2564,157.0,147.0,66.0,48.0,4.0,0.0,0.3205128205128205,0.6410256410256411,0.0,0.0,2
17,2565,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1764705882352941,0.0,0.0,1
10,2568,0.0,0.0,0.0,1.0,0.0,0.2,0.1,0.2,0.1,0.1,1
15,2569,1.0,0.0,2.0,3.0,0.0,2.4,2.0,2.4,1.6,1.6,2
32,2571,2.0,3.0,0.0,16.0,0.0,3.75,5625.0,5.0,2.5,2.5,2
2,2573,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,1.5,1.5,2
15,2576,11.0,9.0,2.0,9.0,0.0,9.6,9.6,12.8,6.4,6.4,0
20,2579,4.0,0.0,0.0,1.0,0.0,1.2,0.7,1.2,0.7,0.7,2
13,2581,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1,2591,0.0,1.0,0.0,0.0,0.0,6.0,9.0,8.0,4.0,4.0,3
10,2593,3.0,0.0,0.0,2.0,0.0,0.9,0.9,0.9,0.6,0.6,1
19,2613,1.0,0.0,1.0,2.0,0.0,1.263157894736842,1.894736842105263,1.6842105263157894,0.8421052631578947,0.8421052631578947,1
12,2620,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,1
5,2624,1.0,0.0,0.0,4.0,1.0,6.0,6.0,6.0,4.0,4.0,2
7,2629,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,1
